t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
24092, 27.80, 22.20, 0.35, 1.18, 10.04, -0.00, -0.02, -0.01
24102, 27.80, 22.20, 2.14, -3.75, 11.53, 0.08, -0.05, 0.02
24112, 27.80, 22.20, -2.06, 1.35, 10.41, -0.06, 0.03, -0.00
24122, 27.80, 22.20, 1.18, -2.69, 10.03, -0.04, 0.00, -0.07
24132, 27.80, 22.20, 0.69, 3.33, 9.14, 0.08, 0.01, 0.06
24142, 27.80, 22.20, 0.51, -4.18, 9.93, -0.01, -0.02, -0.02
24152, 27.80, 22.20, -0.44, -0.90, 9.18, -0.05, -0.01, 0.02
24162, 27.80, 22.20, -0.97, 2.75, 8.94, 0.01, 0.00, -0.05
24172, 27.80, 22.20, 2.16, -3.69, 9.98, 0.03, 0.00, 0.06
24182, 27.80, 22.20, -0.05, 3.46, 8.73, -0.06, 0.05, -0.05
24192, 27.80, 22.20, 2.13, -0.37, 10.37, 0.04, -0.02, 0.02
24202, 27.80, 22.20, -0.79, -2.94, 9.93, 0.00, 0.01, 0.07
24212, 27.80, 22.20, 0.39, -1.70, 9.43, -0.06, -0.01, -0.14
24222, 27.80, 22.20, 1.01, 6.04, 7.65, 0.01, 0.02, 0.07
24232, 27.80, 22.20, 2.52, -3.57, 8.43, 0.01, -0.02, -0.00
24241, 27.80, 22.20, 2.52, -3.57, 8.43, 0.01, -0.02, -0.00
24251, 27.80, 22.20, 1.64, -1.99, 10.48, 0.01, -0.02, 0.01
24261, 27.80, 22.20, -1.24, 2.75, 10.83, -0.04, 0.02, -0.02
24272, 27.80, 22.20, -2.75, 1.91, 10.00, -0.04, 0.02, -0.04
24282, 27.80, 22.20, 2.10, -1.99, 9.35, -0.02, -0.01, -0.02
24292, 27.80, 22.20, 0.39, 2.70, 8.50, 0.07, -0.03, 0.07
24302, 27.80, 22.20, 0.92, -1.18, 9.10, -0.04, -0.02, -0.05
24311, 27.80, 22.20, 0.92, -1.18, 9.10, -0.04, -0.02, -0.05
24321, 27.80, 22.20, -0.40, -0.94, 10.77, -0.02, -0.01, 0.05
24332, 27.80, 22.20, -0.64, -3.27, 11.23, -0.00, -0.03, 0.05
24342, 27.80, 22.20, -1.50, 2.71, 10.51, -0.04, 0.03, -0.03
24352, 27.80, 22.20, 0.95, -2.69, 9.55, 0.07, 0.00, 0.04
24362, 27.80, 22.20, -0.35, 0.51, 8.39, -0.03, 0.03, 0.01
24371, 27.80, 22.20, -0.35, 0.51, 8.39, -0.03, 0.03, 0.01
24382, 27.80, 22.20, 0.55, 2.13, 9.23, 0.05, 0.00, 0.09
24392, 27.80, 22.20, -0.79, -7.34, 10.29, -0.02, -0.02, -0.02
24402, 27.80, 22.20, -1.00, 4.71, 9.68, -0.02, 0.00, -0.00
24412, 27.80, 22.20, 1.24, 0.79, 8.22, 0.00, 0.02, -0.01
24422, 27.80, 22.20, 2.74, -2.14, 8.53, 0.00, -0.02, 0.06
24431, 27.80, 22.20, 2.74, -2.14, 8.53, 0.00, -0.02, 0.06
24441, 27.80, 22.20, -0.01, 3.24, 9.12, -0.02, 0.02, -0.08
24452, 27.80, 22.20, -0.70, 0.61, 9.92, 0.03, 0.00, 0.05
24462, 27.80, 22.20, 1.78, 0.91, 10.03, -0.08, 0.00, -0.10
24472, 27.80, 22.20, 1.02, -0.45, 8.98, 0.04, 0.02, 0.08
24482, 27.80, 22.20, 0.06, -5.64, 9.18, 0.04, -0.04, -0.06
24492, 27.80, 22.20, -0.18, 3.20, 10.04, -0.00, -0.03, 0.03
24502, 27.80, 22.20, -0.65, 0.39, 9.64, -0.02, -0.01, -0.02
24512, 27.80, 22.20, 1.50, -3.15, 10.35, 0.05, -0.03, 0.01
24522, 27.80, 22.20, -0.61, 4.55, 8.27, -0.07, 0.03, -0.02
24532, 27.80, 22.20, 3.03, -2.58, 8.59, 0.02, -0.01, 0.01
24541, 27.80, 22.20, 3.03, -2.58, 8.59, 0.02, -0.01, 0.01
24552, 27.80, 22.20, 1.74, -3.31, 10.28, -0.07, -0.01, -0.08
24562, 27.80, 22.20, 1.89, 3.57, 9.62, 0.01, 0.02, 0.04
24571, 27.80, 22.20, 1.89, 3.57, 9.62, 0.01, 0.02, 0.04
24581, 27.80, 22.20, 1.38, 1.11, 7.96, -0.00, 0.03, -0.04
24592, 27.80, 22.20, -0.33, 3.34, 9.08, 0.02, 0.02, -0.07
24602, 27.80, 22.20, 1.17, -3.04, 10.58, 0.06, -0.02, 0.06
24612, 27.80, 22.20, -0.21, 2.09, 8.69, -0.08, 0.04, -0.03
24622, 27.80, 22.20, 2.60, -0.19, 9.04, 0.02, -0.00, -0.05
24632, 27.80, 22.20, -1.34, -0.20, 8.78, 0.05, -0.00, 0.11
24642, 27.80, 22.20, 1.69, -2.46, 9.09, -0.05, -0.01, -0.08
24651, 27.80, 22.20, 1.69, -2.46, 9.09, -0.05, -0.01, -0.08
24662, 27.80, 22.20, 1.90, -6.84, 10.81, 0.03, -0.02, 0.00
24672, 27.80, 22.20, -1.07, 0.29, 10.68, -0.01, -0.05, -0.00
24682, 27.80, 22.20, -1.06, 4.39, 8.77, -0.02, 0.02, -0.03
24692, 27.80, 22.20, 2.01, -6.58, 9.38, 0.05, -0.04, 0.05
24701, 27.80, 22.20, 2.01, -6.58, 9.38, 0.05, -0.04, 0.05
24711, 27.80, 22.20, -2.02, 0.55, 9.75, -0.00, -0.01, -0.01
24722, 27.80, 22.20, -0.75, -0.41, 9.08, 0.05, 0.03, 0.10
24732, 27.80, 22.20, 0.40, -1.82, 8.97, -0.05, -0.02, -0.09
24742, 27.80, 22.20, 2.26, 3.08, 8.03, -0.02, 0.01, 0.05
24752, 27.80, 22.20, 2.62, -2.84, 9.93, 0.06, 0.04, -0.03
24761, 27.80, 22.20, 2.62, -2.84, 9.93, 0.06, 0.04, -0.03
24771, 27.80, 22.20, 2.26, -1.69, 8.64, 0.02, 0.01, 0.04
24782, 27.80, 22.20, 0.92, -3.82, 9.17, 0.07, -0.06, 0.00
24792, 27.80, 22.20, -1.25, 4.06, 9.67, -0.06, 0.00, -0.01
24801, 27.80, 22.20, -1.25, 4.06, 9.67, -0.06, 0.00, -0.01
24812, 27.80, 22.20, -0.77, -0.18, 9.25, 0.09, 0.00, 0.08
24822, 27.80, 22.20, 1.27, -3.24, 8.76, -0.05, -0.02, -0.06
24832, 27.80, 22.20, 2.83, 5.84, 8.48, -0.02, 0.04, 0.02
24842, 27.80, 22.20, 1.84, -3.48, 9.87, 0.04, 0.05, -0.01
24852, 27.80, 22.20, 0.16, -3.44, 10.94, 0.00, -0.00, 0.06
24862, 27.80, 22.20, -1.90, 3.75, 9.17, -0.01, -0.00, -0.07
24872, 27.80, 22.20, 1.25, -3.34, 9.63, 0.06, -0.01, 0.05
24882, 27.80, 22.20, -0.87, 0.49, 9.03, -0.05, 0.04, -0.03
24892, 27.80, 22.20, 3.00, -0.07, 9.94, -0.02, -0.02, -0.09
24902, 27.80, 22.20, -1.09, 0.51, 9.53, 0.05, 0.01, 0.12
24912, 27.80, 22.20, 0.94, -3.40, 9.11, -0.05, -0.00, -0.05
24922, 27.80, 22.20, 1.37, 5.51, 7.96, 0.00, 0.01, 0.02
24932, 27.80, 22.20, 3.28, -4.58, 8.44, 0.02, -0.01, -0.00
24942, 27.80, 22.20, 0.47, -1.49, 11.59, 0.00, -0.03, 0.00
24952, 27.80, 22.20, -3.56, 3.98, 11.54, -0.00, 0.03, -0.03
24961, 27.80, 22.20, -3.56, 3.98, 11.54, -0.00, 0.03, -0.03
24971, 27.80, 22.20, 2.93, -3.83, 9.23, 0.02, -0.03, 0.05
24982, 27.80, 22.20, 2.97, 0.21, 10.21, -0.01, 0.00, -0.05
24992, 27.80, 22.20, 0.44, -1.28, 9.53, 0.06, 0.04, 0.11
25002, 27.90, 22.10, 0.00, -3.02, 10.24, -0.02, -0.03, -0.08
25011, 27.90, 22.10, 0.00, -3.02, 10.24, -0.02, -0.03, -0.08
25021, 27.90, 22.10, -0.33, 2.02, 9.71, -0.03, -0.03, 0.07
25032, 27.90, 22.10, 1.10, -2.05, 11.04, 0.03, 0.05, 0.04
25041, 27.90, 22.10, 1.10, -2.05, 11.04, 0.03, 0.05, 0.04
25051, 27.90, 22.10, 0.38, 3.33, 7.67, -0.09, 0.03, -0.04
25061, 27.90, 22.10, 3.12, -2.66, 8.65, 0.05, -0.03, -0.01
25072, 27.90, 22.10, 2.33, -2.63, 9.86, -0.03, 0.02, -0.08
25081, 27.90, 22.10, 2.33, -2.63, 9.86, -0.03, 0.02, -0.08
25091, 27.90, 22.10, 0.74, 3.91, 9.68, 0.04, -0.03, 0.02
25102, 27.90, 22.10, -0.43, 3.68, 9.68, -0.02, 0.02, 0.03
25112, 27.90, 22.10, 1.78, -1.11, 8.70, 0.03, 0.03, -0.02
25122, 27.90, 22.10, 2.35, -3.50, 9.13, -0.01, -0.05, 0.05
25132, 27.90, 22.10, -0.74, 4.35, 10.50, -0.02, -0.01, -0.07
25142, 27.90, 22.10, 0.52, -5.03, 11.07, 0.08, 0.01, 0.06
25152, 27.90, 22.10, -1.15, -1.96, 8.92, -0.03, 0.02, -0.00
25162, 27.90, 22.10, 2.28, 0.91, 8.49, -0.03, -0.05, -0.12
25172, 27.90, 22.10, 0.94, 2.62, 9.72, 0.06, 0.03, 0.13
25182, 27.90, 22.10, -0.72, -6.38, 10.86, -0.04, 0.05, -0.05
25191, 27.90, 22.10, -0.72, -6.38, 10.86, -0.04, 0.05, -0.05
25202, 27.90, 22.10, 2.63, 1.48, 6.23, -0.01, -0.01, 0.00
25212, 27.90, 22.10, 3.39, -4.42, 7.79, 0.02, 0.04, 0.05
25222, 27.90, 22.10, -0.95, 3.79, 11.14, -0.03, 0.06, -0.04
25232, 27.90, 22.10, 1.29, -5.36, 11.06, 0.05, -0.05, 0.06
25242, 27.90, 22.10, -1.61, 1.48, 9.63, -0.02, -0.02, -0.04
25252, 27.90, 22.10, 1.43, 0.94, 9.38, -0.04, 0.03, -0.07
25262, 27.90, 22.10, 0.77, -0.77, 8.37, 0.05, 0.03, 0.10
25272, 27.90, 22.10, -0.12, -5.19, 9.77, 0.01, -0.07, -0.07
25282, 27.90, 22.10, -1.13, 4.56, 10.67, -0.05, -0.02, 0.06
25292, 27.90, 22.10, 0.20, 0.27, 9.02, -0.01, 0.05, -0.01
25302, 27.90, 22.10, 3.06, -1.07, 8.39, 0.02, 0.01, 0.00
25312, 27.90, 22.10, 0.71, 3.51, 7.49, -0.07, 0.01, -0.03
25322, 27.90, 22.10, 3.22, -3.67, 9.71, 0.07, -0.02, 0.02
25331, 27.90, 22.10, 3.22, -3.67, 9.71, 0.07, -0.02, 0.02
25342, 27.90, 22.10, 1.97, -2.82, 9.87, -0.09, -0.03, -0.09
25352, 27.90, 22.10, 1.03, 3.50, 9.87, 0.06, -0.05, 0.04
25362, 27.90, 22.10, 0.13, -4.45, 9.77, 0.02, -0.01, -0.02
25372, 27.90, 22.10, -0.58, -1.31, 9.78, -0.03, -0.00, 0.05
25382, 27.90, 22.10, 1.03, 3.31, 7.87, 0.01, -0.01, -0.07
25392, 27.90, 22.10, 0.99, -2.35, 10.49, 0.02, -0.04, 0.06
25402, 27.90, 22.10, -0.34, 2.13, 9.08, -0.08, 0.07, -0.02
25412, 27.90, 22.10, 2.51, -0.52, 9.11, 0.03, -0.00, -0.04
25422, 27.90, 22.10, -1.43, 0.18, 8.25, 0.02, -0.03, 0.08
25432, 27.90, 22.10, 2.24, -2.65, 8.58, -0.06, -0.01, -0.09
25442, 27.90, 22.10, 1.42, 3.96, 9.75, 0.02, 0.07, 0.05
25452, 27.90, 22.10, 2.81, -6.51, 10.24, 0.04, 0.00, 0.01
25461, 27.90, 22.10, 2.81, -6.51, 10.24, 0.04, 0.00, 0.01
25472, 27.90, 22.10, -2.78, 3.39, 10.15, -0.03, 0.04, -0.02
25482, 27.90, 22.10, 0.36, -7.01, 9.57, 0.06, -0.01, 0.04
25491, 27.90, 22.10, 0.36, -7.01, 9.57, 0.06, -0.01, 0.04
25501, 27.90, 22.10, -1.15, 0.91, 8.99, -0.01, -0.00, -0.01
25512, 27.90, 22.10, -0.78, -2.37, 9.93, 0.05, 0.06, 0.10
25522, 27.90, 22.10, 0.43, -1.98, 9.79, -0.03, 0.02, -0.09
25532, 27.90, 22.10, 0.85, 5.72, 6.95, -0.03, 0.01, 0.06
25542, 27.90, 22.10, 3.03, -0.91, 8.10, 0.02, 0.05, -0.01
25551, 27.90, 22.10, 3.03, -0.91, 8.10, 0.02, 0.05, -0.01
25562, 27.90, 22.10, 0.45, 0.85, 9.79, -0.01, 0.03, -0.03
25572, 27.90, 22.10, 1.24, -3.91, 10.52, 0.08, -0.05, 0.02
25582, 27.90, 22.10, -2.57, 2.36, 9.73, -0.06, 0.05, 0.00
25592, 27.90, 22.10, 1.64, -2.68, 9.09, -0.03, 0.03, -0.07
25602, 27.90, 22.10, 0.04, 3.40, 8.06, 0.08, -0.00, 0.06
25611, 27.90, 22.10, 0.04, 3.40, 8.06, 0.08, -0.00, 0.06
25622, 27.90, 22.10, -0.94, 0.74, 10.74, -0.04, 0.03, 0.03
25632, 27.90, 22.10, 1.79, 1.17, 9.12, 0.03, 0.02, -0.04
25642, 27.90, 22.10, 1.61, -2.56, 7.97, -0.01, -0.03, 0.06
25652, 27.90, 22.10, 0.92, 4.62, 7.72, -0.05, 0.04, -0.05
25662, 27.90, 22.10, 1.13, -2.81, 11.24, 0.09, 0.01, 0.05
25671, 27.90, 22.10, 1.13, -2.81, 11.24, 0.09, 0.01, 0.05
25682, 27.90, 22.10, 1.70, -1.25, 10.09, -0.05, -0.05, -0.13
25692, 27.90, 22.10, 0.29, 3.84, 10.30, 0.04, 0.00, 0.09
25702, 27.90, 22.10, -0.87, -8.10, 11.23, 0.02, -0.02, -0.01
25712, 27.90, 22.10, 0.49, 3.24, 9.20, 0.01, -0.05, 0.00
25722, 27.90, 22.10, 0.06, 3.95, 8.43, 0.00, -0.00, -0.01
25731, 27.90, 22.10, 0.06, 3.95, 8.43, 0.00, -0.00, -0.01
25741, 27.90, 22.10, 0.47, -7.42, 12.32, 0.07, -0.01, 0.06
25751, 27.90, 22.10, -1.38, 1.87, 9.94, -0.02, 0.01, -0.06
25761, 27.90, 22.10, 2.38, -0.02, 9.40, -0.04, -0.03, -0.06
25771, 27.90, 22.10, 0.48, 2.54, 8.69, 0.07, 0.01, 0.09
25782, 27.90, 22.10, 1.77, 2.59, 7.80, -0.01, 0.02, 0.05
25792, 27.90, 22.10, 3.20, -1.45, 8.82, 0.07, -0.01, -0.05
25802, 27.90, 22.10, -0.21, -2.23, 11.62, 0.00, -0.02, 0.05
25811, 27.90, 22.10, -0.21, -2.23, 11.62, 0.00, -0.02, 0.05
25822, 27.90, 22.10, 0.85, -3.90, 10.38, 0.07, -0.02, 0.01
25832, 27.90, 22.10, -1.70, 2.94, 8.84, -0.06, 0.02, -0.01
25842, 27.90, 22.10, 3.13, -0.68, 8.79, -0.02, 0.02, -0.05
25851, 27.90, 22.10, 3.13, -0.68, 8.79, -0.02, 0.02, -0.05
25862, 27.90, 22.10, 0.15, -6.39, 10.10, -0.04, -0.03, -0.05
25871, 27.90, 22.10, 0.15, -6.39, 10.10, -0.04, -0.03, -0.05
25882, 27.90, 22.10, 0.36, -0.89, 8.65, 0.01, 0.05, -0.00
25892, 27.90, 22.10, 3.75, -4.69, 7.69, 0.01, 0.01, 0.06
25902, 27.90, 22.10, 0.07, 5.25, 9.40, 0.00, 0.01, -0.07
25912, 27.90, 22.10, 1.49, -3.62, 12.03, 0.05, -0.01, 0.06
25922, 27.90, 22.10, -2.16, -1.49, 9.93, -0.06, 0.03, -0.01
25932, 27.90, 22.10, 2.11, 0.32, 8.92, -0.04, -0.02, -0.11
25942, 27.90, 22.10, 0.01, 3.39, 8.56, 0.06, -0.02, 0.10
25952, 27.90, 22.10, 0.97, -5.70, 9.40, 0.01, -0.03, -0.04
25962, 27.90, 22.10, -0.16, 2.27, 10.51, -0.01, -0.01, 0.01
25972, 27.90, 22.10, 1.02, -1.08, 9.33, 0.02, -0.02, -0.02
25982, 27.90, 22.10, 2.24, -2.31, 10.06, 0.01, -0.03, 0.02
25992, 27.90, 22.10, -0.92, 5.40, 8.48, -0.08, 0.05, -0.01
26001, 27.90, 22.10, -0.92, 5.40, 8.48, -0.08, 0.05, -0.01
26012, 27.90, 22.10, -1.56, 0.66, 9.00, 0.02, 0.02, -0.01
26021, 27.90, 22.10, -1.56, 0.66, 9.00, 0.02, 0.02, -0.01
26031, 27.90, 22.10, -0.32, -3.43, 11.01, -0.06, 0.03, -0.05
26042, 27.90, 22.10, 1.07, -4.59, 9.64, 0.01, -0.04, -0.05
26052, 27.90, 22.10, -1.94, -0.24, 11.00, 0.01, -0.03, 0.05
26062, 27.90, 22.10, -1.03, 3.85, 9.79, 0.01, 0.03, -0.03
26072, 27.90, 22.10, 1.55, -4.05, 8.49, 0.05, -0.02, 0.02
26081, 27.90, 22.10, 1.55, -4.05, 8.49, 0.05, -0.02, 0.02
26091, 27.90, 22.10, -1.72, -1.21, 10.22, -0.03, 0.01, -0.00
26101, 27.90, 22.10, 2.35, -0.07, 10.13, -0.02, -0.00, -0.09
26111, 27.90, 22.10, -0.34, 2.85, 10.47, 0.06, -0.01, 0.09
26121, 27.90, 22.10, 0.77, -7.71, 9.72, 0.00, -0.06, -0.01
26131, 27.90, 22.10, 0.24, 1.30, 9.77, -0.01, -0.01, -0.00
26142, 27.90, 22.10, 2.60, -4.50, 8.22, 0.01, 0.00, 0.04
26152, 27.90, 22.10, -0.06, 5.15, 9.59, -0.01, 0.02, -0.06
26162, 27.90, 22.10, 1.71, -3.81, 11.45, 0.07, -0.02, 0.09
26172, 27.90, 22.10, -1.11, -0.47, 10.28, -0.02, 0.04, -0.00
26182, 27.90, 22.10, 0.84, -1.46, 10.34, -0.05, 0.03, -0.10
26192, 27.90, 22.10, -0.23, 1.95, 10.00, 0.05, 0.02, 0.09
26202, 27.90, 22.10, 1.01, -4.98, 9.36, 0.03, -0.05, -0.05
26212, 27.90, 22.10, -0.69, 1.06, 9.35, -0.03, 0.02, 0.05
26222, 27.90, 22.10, 0.15, -0.74, 8.95, -0.01, 0.01, -0.01
26231, 27.90, 22.10, 0.15, -0.74, 8.95, -0.01, 0.01, -0.01
26242, 27.90, 22.10, -0.87, 5.26, 8.88, -0.10, 0.01, -0.04
26252, 27.90, 22.10, 1.90, -3.40, 9.86, 0.03, -0.02, 0.02
26262, 27.90, 22.10, -0.00, 1.33, 9.37, 0.06, -0.01, 0.06
26272, 27.90, 22.10, 0.04, -2.14, 9.68, -0.08, -0.04, -0.07
26282, 27.90, 22.10, 1.15, 4.70, 8.11, -0.01, 0.03, 0.03
26292, 27.90, 22.10, 1.98, -1.80, 8.50, 0.02, 0.04, -0.04
26302, 27.90, 22.10, 1.34, -4.21, 9.61, 0.02, -0.01, 0.05
26312, 27.90, 22.10, -0.73, 3.65, 10.28, -0.01, -0.01, -0.07
26322, 27.90, 22.10, 0.91, -1.95, 12.50, 0.08, -0.00, 0.08
26332, 27.90, 22.10, -1.05, -3.54, 10.11, -0.04, 0.02, 0.01
26342, 27.90, 22.10, 1.83, 0.18, 9.25, -0.02, -0.04, -0.12
26352, 27.90, 22.10, -0.12, 4.35, 9.56, 0.06, 0.02, 0.11
26361, 27.90, 22.10, -0.12, 4.35, 9.56, 0.06, 0.02, 0.11
26372, 27.90, 22.10, -0.40, 2.53, 8.71, -0.02, -0.02, -0.02
26382, 27.90, 22.10, 0.47, 4.60, 9.01, -0.02, 0.04, 0.00
26392, 27.90, 22.10, 2.08, -5.63, 10.38, 0.02, 0.01, 0.05
26402, 27.90, 22.10, 0.16, 4.14, 8.76, -0.06, 0.01, -0.07
26411, 27.90, 22.10, 0.16, 4.14, 8.76, -0.06, 0.01, -0.07
26421, 27.90, 22.10, 2.23, 1.66, 8.91, -0.01, -0.02, -0.02
26432, 27.90, 22.10, -0.45, -2.82, 9.37, -0.07, 0.02, -0.09
26442, 27.90, 22.10, 2.12, 3.75, 7.42, 0.01, 0.00, 0.06
26452, 27.90, 22.10, 4.13, -1.28, 8.73, 0.03, -0.03, -0.03
26462, 27.90, 22.10, -0.08, -3.69, 11.01, -0.01, -0.02, 0.05
26472, 27.90, 22.10, -1.19, 0.92, 10.18, -0.03, -0.02, -0.04
26482, 27.90, 22.10, 0.90, -3.90, 10.26, 0.06, -0.03, 0.01
26492, 27.90, 22.10, -1.83, 1.34, 9.63, -0.06, 0.06, -0.01
26502, 27.90, 22.10, 2.39, -0.69, 8.89, 0.00, 0.02, -0.05
26511, 27.90, 22.10, 2.39, -0.69, 8.89, 0.00, 0.02, -0.05
26521, 27.90, 22.10, 2.07, 3.77, 8.91, 0.05, 0.01, 0.03
26532, 27.90, 22.10, -0.66, 2.63, 10.42, -0.01, 0.01, 0.01
26542, 27.90, 22.10, 0.31, 2.51, 9.24, 0.01, 0.02, -0.01
26551, 27.90, 22.10, 0.31, 2.51, 9.24, 0.01, 0.02, -0.01
26562, 27.90, 22.10, 0.77, 4.78, 7.80, -0.00, 0.00, -0.07
26572, 27.90, 22.10, 2.46, -0.06, 9.96, 0.07, -0.04, 0.06
26582, 27.90, 22.10, -1.16, -3.67, 9.85, -0.04, 0.01, 0.00
26591, 27.90, 22.10, -1.16, -3.67, 9.85, -0.04, 0.01, 0.00
26602, 27.90, 22.10, 0.07, 4.86, 9.92, 0.05, -0.02, 0.11
26612, 27.90, 22.10, 0.04, -6.49, 9.67, -0.02, -0.01, -0.03
26622, 27.90, 22.10, 0.93, 2.77, 9.48, -0.00, 0.01, 0.01
26631, 27.90, 22.10, 0.93, 2.77, 9.48, -0.00, 0.01, 0.01
26641, 27.90, 22.10, 0.73, 2.44, 9.35, -0.01, 0.01, -0.02
26651, 27.90, 22.10, 2.17, -4.82, 10.22, 0.04, -0.01, 0.05
26662, 27.90, 22.10, 2.95, -2.75, 8.03, 0.03, -0.01, 0.06
26672, 27.90, 22.10, -1.32, -0.02, 9.40, 0.00, 0.02, -0.00
26681, 27.90, 22.10, -1.32, -0.02, 9.40, 0.00, 0.02, -0.00
26691, 27.90, 22.10, 1.40, -0.64, 10.23, -0.07, 0.02, -0.08
26702, 27.90, 22.10, 0.55, -4.65, 10.17, 0.02, -0.03, -0.07
26712, 27.90, 22.10, 0.07, 1.84, 9.41, -0.02, -0.01, 0.07
26722, 27.90, 22.10, 2.68, -0.11, 7.51, -0.01, 0.04, -0.02
26732, 27.90, 22.10, 2.79, -2.21, 9.20, 0.02, 0.01, 0.03
26742, 27.90, 22.10, -1.00, 3.88, 8.09, -0.07, 0.02, -0.04
26752, 27.90, 22.10, 2.25, -2.01, 8.78, 0.08, -0.06, 0.03
26761, 27.90, 22.10, 2.25, -2.01, 8.78, 0.08, -0.06, 0.03
26772, 27.90, 22.10, 1.89, -2.43, 8.67, -0.07, -0.03, -0.08
26782, 27.90, 22.10, -0.49, 2.79, 9.14, 0.06, -0.05, 0.05
26791, 27.90, 22.10, -0.49, 2.79, 9.14, 0.06, -0.05, 0.05
26802, 27.90, 22.10, -0.54, 1.59, 9.42, -0.02, 0.01, 0.04
26812, 27.90, 22.10, 1.87, 0.87, 7.96, 0.01, 0.02, -0.06
26822, 27.90, 22.10, 3.13, -2.76, 8.41, 0.01, -0.00, 0.07
26832, 27.90, 22.10, 0.12, 2.82, 9.85, -0.08, 0.07, -0.03
26842, 27.90, 22.10, 0.71, -3.90, 11.64, 0.06, 0.00, 0.02
26852, 27.90, 22.10, -1.54, -0.65, 9.82, -0.00, 0.03, 0.04
26862, 27.90, 22.10, 2.94, 1.29, 8.73, -0.04, 0.01, -0.12
26872, 27.90, 22.10, -0.59, 2.41, 8.93, 0.04, 0.03, 0.07
26882, 27.90, 22.10, -0.15, -8.78, 10.02, 0.01, -0.03, -0.00
26891, 27.90, 22.10, -0.15, -8.78, 10.02, 0.01, -0.03, -0.00
26902, 27.90, 22.10, 1.44, 2.60, 8.78, -0.03, 0.04, -0.01
26912, 27.90, 22.10, 1.49, -5.39, 8.83, 0.02, -0.03, 0.04
26922, 27.90, 22.10, 0.62, 5.12, 8.11, -0.06, -0.00, -0.09
26932, 27.90, 22.10, 2.25, -2.39, 10.41, 0.03, -0.04, 0.04
26942, 27.90, 22.10, -1.82, -1.01, 10.17, -0.00, -0.00, 0.07
26951, 27.90, 22.10, -1.82, -1.01, 10.17, -0.00, -0.00, 0.07
26962, 27.90, 22.10, 0.36, 2.44, 9.61, 0.02, 0.00, 0.06
26972, 27.90, 22.10, 1.41, -4.21, 9.07, 0.04, -0.02, -0.04
26982, 27.90, 22.10, -0.61, 0.86, 9.74, 0.01, 0.00, 0.04
26992, 27.90, 22.10, 1.15, -0.46, 8.68, -0.01, 0.00, -0.01
27002, 27.90, 22.10, 0.70, -2.66, 9.96, 0.06, -0.04, 0.01
27012, 27.90, 22.10, -0.11, 5.70, 8.63, -0.09, 0.06, -0.02
27022, 27.90, 22.10, 2.20, -4.11, 9.30, 0.01, 0.01, -0.01
27032, 27.90, 22.10, -0.93, 0.67, 9.56, 0.06, -0.01, 0.05
27041, 27.90, 22.10, -0.93, 0.67, 9.56, 0.06, -0.01, 0.05
27051, 27.90, 22.10, 0.01, -3.56, 10.53, -0.01, -0.03, -0.01
27062, 27.90, 22.10, -0.22, -5.60, 10.50, 0.04, 0.02, -0.03
27072, 27.90, 22.10, 0.24, -0.28, 9.58, -0.01, -0.02, 0.06
27081, 27.90, 22.10, 0.24, -0.28, 9.58, -0.01, -0.02, 0.06
27092, 27.90, 22.10, 1.26, -3.11, 10.62, 0.05, -0.00, 0.07
27102, 27.90, 22.10, -0.95, -0.12, 9.16, -0.06, 0.01, -0.02
27112, 27.90, 22.10, 1.25, -0.84, 9.55, 0.02, -0.07, -0.06
27122, 27.90, 22.10, -1.24, 1.87, 9.45, 0.03, -0.02, 0.09
27131, 27.90, 22.10, -1.24, 1.87, 9.45, 0.03, -0.02, 0.09
27141, 27.90, 22.10, -0.74, -8.77, 10.65, -0.00, -0.03, -0.02
27152, 27.90, 22.10, 2.03, -3.66, 10.13, 0.03, -0.01, 0.02
27162, 27.90, 22.10, -0.28, -1.33, 10.68, -0.00, 0.00, 0.02
27172, 27.90, 22.10, -2.35, 2.78, 9.02, 0.00, 0.02, -0.05
27182, 27.90, 22.10, 2.00, -4.92, 9.40, 0.05, -0.03, 0.05
27191, 27.90, 22.10, 2.00, -4.92, 9.40, 0.05, -0.03, 0.05
27201, 27.90, 22.10, -1.70, 0.29, 10.31, -0.01, 0.01, 0.01
27212, 27.90, 22.10, -0.90, -3.04, 9.33, 0.05, 0.01, 0.10
27222, 27.90, 22.10, 0.27, -2.63, 8.64, -0.03, -0.03, -0.10
27232, 27.90, 22.10, 2.06, 6.02, 8.78, -0.03, 0.01, 0.06
27242, 27.90, 22.10, 1.85, -5.39, 10.09, 0.02, 0.01, -0.00
27252, 27.90, 22.10, -0.11, -0.66, 11.10, 0.02, -0.01, 0.01
27261, 27.90, 22.10, -0.11, -0.66, 11.10, 0.02, -0.01, 0.01
27272, 27.90, 22.10, 2.22, -4.11, 9.03, 0.06, -0.04, 0.03
27282, 27.90, 22.10, -1.43, 3.32, 8.98, -0.03, 0.02, -0.04
27292, 27.90, 22.10, 2.02, -4.01, 10.52, -0.01, -0.00, -0.03
27302, 27.90, 22.10, 0.07, 1.68, 8.95, 0.07, 0.01, 0.08
27312, 27.90, 22.10, 0.58, -2.01, 9.52, -0.05, -0.00, -0.04
