t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
37612, 28.30, 21.70, -1.38, 2.42, 8.81, -0.05, 0.06, -0.04
37622, 28.30, 21.70, -1.09, -2.92, 9.80, -0.05, 0.03, -0.04
37631, 28.30, 21.70, -1.09, -2.92, 9.80, -0.05, 0.03, -0.04
37641, 28.30, 21.70, -0.85, 2.46, 9.51, -0.03, 0.06, 0.07
37651, 28.30, 21.70, -1.90, -5.67, 9.96, -0.01, 0.02, -0.08
37661, 28.30, 21.70, -3.28, 1.44, 9.34, -0.06, 0.05, 0.04
37671, 28.30, 21.70, 1.61, 0.09, 8.27, 0.01, 0.08, -0.05
37681, 28.30, 21.70, 0.28, -0.06, 10.28, -0.06, 0.06, 0.06
37691, 28.30, 21.70, -3.66, 0.15, 9.64, -0.06, 0.06, -0.04
37701, 28.30, 21.70, -1.32, -3.21, 7.73, 0.02, 0.03, -0.00
37711, 28.30, 21.70, -1.56, 5.45, 9.68, -0.08, 0.10, -0.02
37722, 28.30, 21.70, -2.98, -0.02, 9.83, -0.04, 0.06, -0.00
37731, 28.30, 21.70, -2.98, -0.02, 9.83, -0.04, 0.06, -0.00
37741, 28.30, 21.70, -2.46, -3.29, 9.61, -0.05, 0.06, -0.06
37751, 28.30, 21.70, -0.25, 4.29, 9.98, -0.07, 0.08, 0.06
37761, 28.30, 21.70, -1.34, -6.38, 9.71, 0.00, 0.03, -0.06
37772, 28.30, 21.70, -0.31, -2.52, 10.12, 0.03, 0.04, -0.05
37781, 28.30, 21.70, -0.31, -2.52, 10.12, 0.03, 0.04, -0.05
37792, 28.30, 21.70, -1.98, 0.36, 9.06, -0.05, 0.07, -0.05
37801, 28.30, 21.70, -1.98, 0.36, 9.06, -0.05, 0.07, -0.05
37812, 28.30, 21.70, -1.36, 7.17, 7.60, -0.12, 0.10, -0.03
37821, 28.30, 21.70, -1.36, 7.17, 7.60, -0.12, 0.10, -0.03
37832, 28.30, 21.70, -1.90, -0.24, 9.95, -0.00, 0.10, -0.01
37841, 28.30, 21.70, -1.90, -0.24, 9.95, -0.00, 0.10, -0.01
37852, 28.30, 21.70, -0.63, 0.32, 8.98, -0.05, 0.07, 0.07
37861, 28.30, 21.70, -0.63, 0.32, 8.98, -0.05, 0.07, 0.07
37871, 28.30, 21.70, -0.80, -4.22, 9.75, 0.01, 0.04, -0.07
37882, 28.30, 21.70, 1.46, -0.20, 8.91, -0.01, 0.06, -0.03
37891, 28.30, 21.70, 1.46, -0.20, 8.91, -0.01, 0.06, -0.03
37902, 28.30, 21.70, -1.77, 0.95, 8.89, -0.03, 0.07, -0.04
37911, 28.30, 21.70, -1.77, 0.95, 8.89, -0.03, 0.07, -0.04
37922, 28.30, 21.70, -2.33, 5.52, 9.12, -0.11, 0.09, -0.02
37932, 28.30, 21.70, 1.26, -5.79, 9.18, 0.01, 0.07, -0.01
37942, 28.30, 21.70, -1.49, -0.66, 9.11, -0.01, 0.06, 0.00
37952, 28.30, 21.70, -2.98, -0.19, 9.87, -0.07, 0.03, -0.06
37961, 28.30, 21.70, -2.98, -0.19, 9.87, -0.07, 0.03, -0.06
37971, 28.30, 21.70, -0.43, 1.11, 8.96, -0.09, 0.07, 0.05
37982, 28.30, 21.70, -3.75, 2.66, 9.87, -0.07, 0.05, 0.04
37991, 28.30, 21.70, -3.75, 2.66, 9.87, -0.07, 0.05, 0.04
38001, 28.30, 21.70, -1.26, 3.18, 9.03, -0.04, 0.09, -0.03
38011, 28.30, 21.70, 0.25, -2.69, 10.62, -0.01, 0.04, 0.02
38021, 28.30, 21.70, -0.72, 4.16, 7.64, -0.08, 0.10, -0.05
38031, 28.30, 21.70, 0.93, -1.65, 8.89, -0.00, 0.04, -0.00
38041, 28.30, 21.70, -2.55, 0.92, 9.85, -0.03, 0.07, 0.04
38051, 28.30, 21.70, -1.40, -4.12, 9.62, -0.06, 0.05, -0.07
38061, 28.30, 21.70, -0.72, 2.44, 8.79, -0.00, 0.06, 0.03
38071, 28.30, 21.70, -2.93, -3.77, 10.33, -0.04, 0.01, -0.05
38081, 28.30, 21.70, -3.70, 0.85, 9.39, -0.08, 0.03, 0.04
38091, 28.30, 21.70, 1.42, -1.94, 8.06, 0.03, 0.06, -0.07
38101, 28.30, 21.70, 0.17, 1.62, 10.74, -0.06, 0.04, 0.06
38111, 28.30, 21.70, -3.50, 2.86, 9.45, -0.08, 0.04, -0.03
38121, 28.30, 21.70, 0.02, -3.51, 9.67, 0.03, 0.00, -0.00
38131, 28.30, 21.70, -2.13, 3.39, 9.37, -0.07, 0.07, -0.04
38141, 28.30, 21.70, -0.23, -1.23, 9.90, -0.05, 0.02, -0.00
38151, 28.30, 21.70, -2.45, -2.44, 8.98, -0.00, 0.03, 0.03
38161, 28.30, 21.70, -2.50, -4.20, 10.11, -0.06, 0.03, -0.09
38171, 28.30, 21.70, -0.62, 4.51, 9.93, -0.03, 0.06, 0.05
38181, 28.30, 21.70, -1.26, -3.91, 10.04, -0.02, 0.04, -0.03
38191, 28.30, 21.70, -1.67, -1.71, 10.59, -0.07, 0.04, 0.04
38201, 28.30, 21.70, -1.34, 1.47, 8.85, -0.00, 0.06, -0.08
38211, 28.30, 21.70, 0.11, 0.72, 9.50, -0.06, 0.07, 0.05
38221, 28.30, 21.70, -1.53, 2.29, 10.18, -0.08, 0.09, -0.04
38231, 28.30, 21.70, -2.31, -3.11, 10.43, 0.02, 0.02, 0.00
38241, 28.30, 21.70, -2.41, 3.55, 9.25, -0.09, 0.09, 0.01
38251, 28.30, 21.70, 0.57, -3.51, 10.24, -0.04, 0.07, -0.04
38261, 28.30, 21.70, -1.65, -1.44, 9.62, 0.02, 0.06, 0.02
38271, 28.30, 21.70, -2.33, -2.68, 8.29, -0.06, 0.04, -0.07
38281, 28.30, 21.70, 0.34, 4.66, 9.62, -0.08, 0.08, 0.07
38291, 28.30, 21.70, -1.03, -4.56, 11.01, 0.00, 0.02, -0.04
38301, 28.30, 21.70, -2.80, -0.35, 9.60, -0.06, 0.02, 0.03
38311, 28.30, 21.70, -1.05, 3.59, 9.37, -0.01, 0.06, -0.06
38321, 28.30, 21.70, -0.96, -1.45, 11.03, -0.02, 0.04, 0.03
38331, 28.30, 21.70, -0.02, 2.72, 7.83, -0.08, 0.11, -0.03
38341, 28.30, 21.70, 0.88, -1.89, 9.91, 0.02, 0.04, 0.01
38351, 28.30, 21.70, -3.28, 1.70, 9.79, -0.06, 0.07, 0.01
38361, 28.30, 21.70, -1.87, -4.32, 8.71, -0.06, 0.05, -0.07
38371, 28.30, 21.70, -0.38, 0.66, 9.02, 0.02, 0.08, 0.03
38381, 28.30, 21.70, -2.81, -3.24, 10.87, -0.05, 0.04, -0.04
38391, 28.30, 21.70, -2.42, 2.81, 8.40, -0.11, 0.06, 0.06
38401, 28.30, 21.70, 1.78, -1.96, 8.83, 0.02, 0.08, -0.06
38411, 28.30, 21.70, -1.61, -1.25, 11.24, -0.04, 0.04, 0.04
38421, 28.30, 21.70, -2.58, 5.07, 8.72, -0.07, 0.05, -0.04
38431, 28.30, 21.70, -0.42, -4.02, 9.84, 0.01, 0.05, 0.02
38441, 28.30, 21.70, -0.81, 3.95, 9.82, -0.08, 0.10, -0.05
38451, 28.30, 21.70, -0.66, -0.23, 9.13, -0.01, -0.00, -0.01
38461, 28.30, 21.70, -3.35, -0.99, 9.08, -0.03, 0.05, 0.06
38471, 28.30, 21.70, 0.19, -4.53, 10.25, -0.06, 0.09, -0.07
38481, 28.30, 21.70, -1.39, 3.22, 9.62, -0.03, 0.06, 0.03
38491, 28.30, 21.70, -1.90, -3.60, 8.56, -0.03, 0.03, -0.03
38501, 28.30, 21.70, -3.10, -2.75, 10.00, -0.08, 0.07, 0.03
38511, 28.30, 21.70, -0.16, 1.31, 10.14, 0.01, 0.07, -0.07
38521, 28.30, 21.70, -0.22, 1.24, 8.65, -0.07, 0.03, 0.06
38531, 28.30, 21.70, -2.03, 2.77, 8.84, -0.07, 0.06, -0.01
38541, 28.30, 21.70, 0.19, -3.64, 12.08, 0.05, 0.05, 0.01
38551, 28.30, 21.70, -2.18, 3.49, 9.53, -0.07, 0.10, -0.01
38562, 28.30, 21.70, -3.47, -0.93, 8.88, -0.04, 0.07, 0.02
38571, 28.30, 21.70, -3.47, -0.93, 8.88, -0.04, 0.07, 0.02
38581, 28.30, 21.70, -2.43, -3.49, 9.38, -0.07, 0.06, -0.07
38591, 28.30, 21.70, 0.24, 4.41, 8.35, -0.07, 0.08, 0.04
38601, 28.30, 21.70, -0.32, -2.81, 9.51, -0.00, 0.05, -0.04
38611, 28.30, 21.70, -1.81, -1.95, 11.06, -0.05, 0.05, 0.06
38621, 28.30, 21.70, -0.96, 3.88, 8.44, -0.01, 0.06, -0.07
38631, 28.30, 21.70, -1.07, -2.23, 9.96, -0.05, 0.04, 0.04
38641, 28.30, 21.70, -2.03, 1.36, 8.87, -0.06, 0.10, -0.04
38651, 28.30, 21.70, 0.55, -0.29, 9.28, -0.00, 0.07, -0.01
38661, 28.30, 21.70, -2.53, 1.61, 9.28, -0.06, 0.09, 0.03
38671, 28.30, 21.70, -2.28, -3.22, 9.41, -0.07, 0.07, -0.05
38681, 28.30, 21.70, -0.05, 1.76, 9.44, 0.02, 0.10, 0.05
38691, 28.30, 21.70, -2.71, -5.26, 9.95, -0.04, 0.04, -0.05
38701, 28.30, 21.70, -3.12, 3.03, 9.56, -0.09, 0.04, 0.03
38711, 28.30, 21.70, -0.48, -0.77, 8.54, -0.01, 0.08, -0.06
38721, 28.30, 21.70, 1.45, -2.08, 10.30, -0.06, 0.06, 0.06
38732, 28.30, 21.70, -1.44, -0.01, 9.64, -0.05, 0.02, 0.04
38741, 28.30, 21.70, -1.44, -0.01, 9.64, -0.05, 0.02, 0.04
38751, 28.30, 21.70, -0.15, 0.17, 9.67, -0.06, 0.10, -0.03
38761, 28.30, 21.70, -0.19, -2.06, 10.10, 0.02, 0.03, -0.07
38771, 28.30, 21.70, -2.48, -0.10, 8.70, -0.04, 0.04, 0.04
38781, 28.30, 21.70, -1.92, -5.23, 9.32, -0.10, 0.05, -0.07
38791, 28.30, 21.70, 0.11, 2.57, 9.88, 0.00, 0.07, 0.04
38801, 28.30, 21.70, -0.73, -4.00, 9.39, -0.02, 0.03, -0.02
38811, 28.30, 21.70, -2.45, 0.36, 9.88, -0.10, 0.06, 0.04
38821, 28.30, 21.70, -1.14, 0.28, 9.67, -0.00, 0.07, -0.08
38831, 28.30, 21.70, -0.34, -1.40, 9.24, -0.05, 0.06, 0.05
38841, 28.30, 21.70, -1.31, 5.39, 9.40, -0.08, 0.06, -0.05
38851, 28.30, 21.70, -1.97, -3.86, 11.33, 0.03, 0.05, 0.04
38861, 28.30, 21.70, -0.34, 1.57, 9.32, -0.06, 0.11, -0.03
38871, 28.30, 21.70, 0.12, -0.11, 9.86, -0.02, 0.04, -0.06
38881, 28.30, 21.70, -2.72, -0.32, 8.97, -0.03, 0.06, 0.06
38891, 28.30, 21.70, -1.25, -6.64, 8.55, -0.06, 0.08, -0.08
38901, 28.30, 21.70, -0.08, 4.58, 9.63, -0.03, 0.10, 0.02
38911, 28.30, 21.70, -1.07, -1.98, 9.78, -0.01, 0.02, -0.02
38921, 28.30, 21.70, -3.13, -0.98, 8.97, -0.10, 0.05, 0.06
38931, 28.30, 21.70, -0.59, 2.22, 10.33, 0.00, 0.08, -0.08
38941, 28.30, 21.70, -1.21, -1.64, 10.01, -0.06, 0.04, 0.05
38951, 28.30, 21.70, -0.53, 4.95, 7.48, -0.10, 0.07, -0.04
38961, 28.30, 21.70, -0.25, -3.64, 10.58, 0.03, 0.04, 0.01
38971, 28.30, 21.70, -2.01, 0.90, 9.55, -0.05, 0.09, -0.02
38981, 28.30, 21.70, 0.19, -1.45, 8.22, -0.02, 0.04, -0.07
38991, 28.30, 21.70, -1.68, -0.73, 9.45, -0.00, 0.08, 0.07
39001, 28.30, 21.70, -2.47, -6.26, 9.90, -0.08, 0.06, -0.05
39011, 28.30, 21.70, -0.86, 5.23, 8.05, -0.05, 0.06, 0.01
39022, 28.30, 21.70, -2.89, 1.51, 10.11, -0.10, 0.06, 0.05
39032, 28.30, 21.70, 0.39, -0.44, 9.36, -0.01, 0.07, -0.05
39042, 28.30, 21.70, -0.15, -1.50, 8.94, -0.06, 0.02, 0.04
39051, 28.30, 21.70, -0.15, -1.50, 8.94, -0.06, 0.02, 0.04
39061, 28.30, 21.70, -2.07, 4.32, 8.51, -0.12, 0.07, -0.03
39071, 28.30, 21.70, 2.33, -2.17, 9.11, 0.03, 0.04, -0.00
39081, 28.30, 21.70, -3.52, -0.98, 9.53, -0.05, 0.07, -0.01
39091, 28.30, 21.70, -1.92, -1.30, 9.29, -0.05, 0.02, -0.08
39101, 28.30, 21.70, -1.15, -0.35, 8.91, 0.01, 0.08, 0.07
39111, 28.30, 21.70, -2.04, -7.93, 10.30, -0.06, 0.03, -0.04
39122, 28.30, 21.70, -1.27, -2.97, 9.52, -0.01, 0.02, -0.03
39131, 28.30, 21.70, -1.27, -2.97, 9.52, -0.01, 0.02, -0.03
39141, 28.30, 21.70, -0.16, -5.13, 10.91, -0.06, 0.02, 0.04
39152, 28.30, 21.70, 0.81, -0.00, 9.24, -0.06, 0.05, 0.07
39161, 28.30, 21.70, 0.81, -0.00, 9.24, -0.06, 0.05, 0.07
39171, 28.30, 21.70, -3.01, 2.17, 9.15, -0.13, 0.10, -0.03
39181, 28.30, 21.70, 0.55, -1.23, 9.01, 0.02, 0.06, -0.01
39191, 28.30, 21.70, -1.90, 0.38, 8.68, -0.05, 0.08, 0.03
39201, 28.30, 21.70, -1.00, -3.08, 9.72, -0.07, 0.05, -0.08
39211, 28.30, 21.70, -1.09, 0.74, 8.98, 0.02, 0.10, 0.08
39222, 28.30, 21.70, 0.02, 4.62, 8.84, -0.03, 0.08, 0.01
39232, 28.30, 21.70, -0.78, -0.49, 10.25, -0.02, 0.02, -0.03
39241, 28.30, 21.70, -0.78, -0.49, 10.25, -0.02, 0.02, -0.03
39251, 28.30, 21.70, 2.42, -4.02, 9.13, -0.03, 0.07, 0.05
39262, 28.30, 21.70, -0.44, -1.70, 11.27, -0.06, 0.07, 0.05
39271, 28.30, 21.70, -0.44, -1.70, 11.27, -0.06, 0.07, 0.05
39281, 28.30, 21.70, -2.98, 1.34, 8.89, -0.10, 0.10, -0.05
39291, 28.30, 21.70, -0.39, -1.93, 10.21, 0.01, 0.07, -0.04
39301, 28.30, 21.70, -1.65, 0.71, 9.32, -0.04, 0.09, 0.09
39311, 28.30, 21.70, -1.09, -4.80, 8.60, -0.11, 0.08, -0.07
39321, 28.30, 21.70, 0.35, 2.23, 9.31, 0.00, 0.10, 0.03
39331, 28.30, 21.70, -1.26, -5.11, 9.88, 0.00, 0.05, -0.04
39341, 28.30, 21.70, -1.54, 1.54, 9.09, -0.09, 0.05, 0.01
39351, 28.30, 21.70, -2.07, 3.27, 9.69, -0.03, 0.08, -0.03
39361, 28.30, 21.70, 0.59, -4.62, 10.23, -0.05, 0.05, 0.07
39371, 28.30, 21.70, -0.22, 5.23, 7.96, -0.04, 0.06, -0.10
39381, 28.30, 21.70, -0.38, -1.47, 10.98, 0.00, 0.01, 0.04
39392, 28.30, 21.70, 0.50, -1.11, 9.86, 0.01, 0.01, -0.01
39401, 28.30, 21.70, 0.50, -1.11, 9.86, 0.01, 0.01, -0.01
39411, 28.30, 21.70, -2.51, -1.49, 9.13, 0.01, 0.05, 0.08
39421, 28.30, 21.70, -0.99, -1.87, 10.17, -0.08, 0.06, -0.06
39431, 28.30, 21.70, -0.98, 1.05, 9.38, -0.03, 0.06, 0.02
39441, 28.30, 21.70, -1.54, -7.38, 9.01, -0.00, 0.02, -0.03
39451, 28.30, 21.70, -2.01, 3.14, 10.36, -0.07, 0.05, 0.02
39461, 28.30, 21.70, -0.76, 1.92, 9.50, -0.03, 0.10, -0.02
39471, 28.30, 21.70, 1.63, -3.91, 8.83, -0.05, 0.05, 0.05
39481, 28.30, 21.70, -3.38, 3.35, 9.92, -0.06, 0.08, -0.09
39491, 28.30, 21.70, -1.55, -2.38, 10.84, 0.01, 0.04, 0.03
39502, 28.30, 21.70, -0.10, -1.49, 10.35, -0.01, 0.03, -0.04
39511, 28.30, 21.70, -0.10, -1.49, 10.35, -0.01, 0.03, -0.04
39521, 28.30, 21.70, -2.47, -0.67, 8.97, -0.02, 0.03, 0.10
39532, 28.30, 21.70, 0.02, 3.56, 9.21, -0.02, 0.05, 0.05
39542, 28.30, 21.70, -1.19, -6.20, 10.37, -0.00, 0.01, -0.03
39552, 28.30, 21.70, -2.18, 2.04, 9.63, -0.07, 0.03, 0.02
39561, 28.30, 21.70, -2.18, 2.04, 9.63, -0.07, 0.03, 0.02
39571, 28.30, 21.70, -1.86, 4.86, 9.65, -0.05, 0.03, -0.05
39581, 28.30, 21.70, -0.40, -5.48, 10.45, 0.01, 0.03, 0.04
39591, 28.30, 21.70, -0.43, 5.31, 6.88, -0.06, 0.09, -0.07
39601, 28.30, 21.70, 0.81, -1.96, 9.83, -0.01, 0.04, 0.01
39611, 28.30, 21.70, -2.96, -2.28, 9.92, -0.04, 0.06, 0.05
39621, 28.30, 21.70, -1.29, -2.16, 8.30, -0.05, 0.05, -0.12
39631, 28.30, 21.70, -1.21, 2.18, 8.79, -0.03, 0.07, 0.09
39641, 28.30, 21.70, -2.02, -6.09, 10.27, -0.03, 0.04, -0.02
39651, 28.30, 21.70, -2.29, 2.69, 8.45, -0.05, 0.07, -0.00
39662, 28.30, 21.70, -1.65, 3.14, 10.49, -0.06, 0.04, 0.02
39671, 28.30, 21.70, -1.65, 3.14, 10.49, -0.06, 0.04, 0.02
39681, 28.30, 21.70, -3.61, 5.14, 9.45, -0.07, 0.08, -0.05
39692, 28.30, 21.70, -1.10, 2.60, 9.14, -0.05, 0.10, -0.11
39701, 28.30, 21.70, -1.10, 2.60, 9.14, -0.05, 0.10, -0.11
39711, 28.30, 21.70, -0.33, -0.92, 9.67, -0.03, 0.08, -0.02
39721, 28.30, 21.70, -2.32, -2.76, 8.83, -0.05, 0.07, 0.07
39731, 28.30, 21.70, -2.74, -3.46, 9.11, -0.06, 0.04, -0.12
39741, 28.30, 21.70, -1.27, 2.54, 8.92, -0.03, 0.08, 0.07
39751, 28.30, 21.70, -0.47, -5.80, 10.41, -0.03, 0.05, -0.02
39761, 28.30, 21.70, -3.00, 2.13, 10.06, -0.08, 0.03, -0.00
39771, 28.30, 21.70, -0.44, -0.38, 7.54, -0.03, 0.07, -0.02
39782, 28.30, 21.70, -0.34, 4.70, 10.26, -0.05, 0.09, -0.03
39791, 28.30, 21.70, -0.34, 4.70, 10.26, -0.05, 0.09, -0.03
39801, 28.30, 21.70, -1.80, -6.22, 9.32, 0.01, 0.00, 0.04
39812, 28.30, 21.70, 0.04, -1.31, 11.08, 0.00, 0.07, 0.03
39821, 28.30, 21.70, 0.04, -1.31, 11.08, 0.00, 0.07, 0.03
39831, 28.30, 21.70, -1.28, -2.94, 9.02, -0.04, 0.03, 0.07
39841, 28.30, 21.70, -3.02, -4.67, 7.81, -0.04, -0.02, -0.12
39851, 28.30, 21.70, -1.09, 3.76, 10.03, -0.06, 0.09, 0.07
39861, 28.30, 21.70, 0.28, -4.38, 10.52, -0.01, 0.05, -0.01
39872, 28.30, 21.70, 0.50, -4.68, 7.87, -0.00, 0.06, -0.03
39881, 28.30, 21.70, 0.50, -4.68, 7.87, -0.00, 0.06, -0.03
39891, 28.30, 21.70, 0.49, -1.91, 10.16, -0.04, 0.06, 0.05
39901, 28.30, 21.70, 0.04, 6.44, 8.98, -0.10, 0.08, -0.07
39912, 28.30, 21.70, -2.34, 2.74, 8.80, -0.04, 0.10, -0.07
39921, 28.30, 21.70, -2.34, 2.74, 8.80, -0.04, 0.10, -0.07
39932, 28.30, 21.70, -1.02, -2.20, 9.06, -0.04, 0.08, 0.06
39942, 28.30, 21.70, -2.54, -2.94, 10.15, -0.05, 0.07, -0.11
39951, 28.30, 21.70, -2.54, -2.94, 10.15, -0.05, 0.07, -0.11
39961, 28.30, 21.70, -1.43, 5.27, 8.50, -0.09, 0.11, 0.06
39972, 28.30, 21.70, -2.20, 2.10, 10.28, -0.07, 0.08, 0.01
39981, 28.30, 21.70, -2.20, 2.10, 10.28, -0.07, 0.08, 0.01
39991, 28.30, 21.70, -2.68, 3.19, 8.22, -0.04, 0.10, -0.03
40002, 28.40, 21.60, -1.26, 6.27, 10.41, -0.10, 0.13, -0.04
40012, 28.40, 21.60, -1.14, -6.56, 11.09, 0.02, 0.06, 0.05
40021, 28.40, 21.60, -1.14, -6.56, 11.09, 0.02, 0.06, 0.05
40032, 28.40, 21.60, 0.11, -0.97, 10.25, -0.05, 0.10, -0.05
40042, 28.40, 21.60, -1.49, -2.34, 9.47, -0.02, 0.10, 0.07
40051, 28.40, 21.60, -1.49, -2.34, 9.47, -0.02, 0.10, 0.07
40061, 28.40, 21.60, -2.12, -5.93, 9.10, 0.00, 0.04, -0.07
40071, 28.40, 21.60, -3.35, 4.02, 10.45, -0.08, 0.10, 0.05
40081, 28.40, 21.60, 1.32, -0.23, 8.40, -0.04, 0.09, -0.00
40091, 28.40, 21.60, 0.91, -1.70, 8.81, -0.04, 0.06, 0.00
40102, 28.40, 21.60, -0.32, -1.36, 10.18, -0.01, 0.06, 0.02
40112, 28.40, 21.60, -0.17, 7.04, 8.19, -0.10, 0.13, -0.03
40121, 28.40, 21.60, -0.17, 7.04, 8.19, -0.10, 0.13, -0.03
40132, 28.40, 21.60, -3.55, 0.45, 9.06, -0.01, 0.08, -0.02
40142, 28.40, 21.60, -0.78, 0.02, 8.65, -0.06, 0.08, -0.08
40152, 28.40, 21.60, -0.29, 0.16, 10.01, -0.04, 0.09, 0.08
40162, 28.40, 21.60, -2.94, -4.49, 9.88, -0.03, 0.04, -0.07
40172, 28.40, 21.60, -1.88, 2.57, 8.14, -0.06, 0.06, 0.04
40181, 28.40, 21.60, -1.88, 2.57, 8.14, -0.06, 0.06, 0.04
40192, 28.40, 21.60, -1.92, 1.01, 11.27, -0.07, 0.06, 0.04
40202, 28.40, 21.60, -1.90, 1.13, 8.26, -0.05, 0.06, -0.04
40212, 28.40, 21.60, -0.79, -2.52, 8.79, 0.01, 0.03, 0.01
40222, 28.40, 21.60, -1.14, 6.70, 8.34, -0.09, 0.10, -0.02
40232, 28.40, 21.60, 1.45, -3.88, 8.94, -0.03, 0.03, -0.01
40242, 28.40, 21.60, -3.14, -0.64, 9.77, -0.00, 0.06, -0.01
40252, 28.40, 21.60, -2.80, -1.26, 9.05, -0.08, 0.05, -0.06
40262, 28.40, 21.60, 0.40, 0.82, 8.86, -0.02, 0.10, 0.08
40272, 28.40, 21.60, -1.73, -4.54, 10.43, -0.02, 0.05, -0.06
40282, 28.40, 21.60, -1.62, 2.86, 8.68, -0.09, 0.06, 0.04
40292, 28.40, 21.60, 0.23, -1.99, 8.46, 0.00, 0.07, -0.07
40302, 28.40, 21.60, -2.31, -0.43, 11.14, -0.05, 0.07, 0.06
40312, 28.40, 21.60, -1.79, 1.51, 8.79, -0.06, 0.09, -0.03
40321, 28.40, 21.60, -1.79, 1.51, 8.79, -0.06, 0.09, -0.03
40332, 28.40, 21.60, -2.48, 5.67, 8.96, -0.10, 0.10, -0.02
40342, 28.40, 21.60, 0.85, -3.21, 8.82, -0.00, 0.07, 0.01
40352, 28.40, 21.60, -0.90, 0.00, 9.03, -0.01, 0.09, 0.01
40362, 28.40, 21.60, -2.82, -2.19, 9.52, -0.08, 0.06, -0.08
40372, 28.40, 21.60, -1.01, 1.38, 8.69, -0.02, 0.07, 0.04
40382, 28.40, 21.60, -1.70, -5.13, 9.91, -0.01, 0.08, -0.05
40391, 28.40, 21.60, -1.70, -5.13, 9.91, -0.01, 0.08, -0.05
40402, 28.40, 21.60, 0.58, -1.53, 7.39, 0.00, 0.07, -0.08
40411, 28.40, 21.60, 0.58, -1.53, 7.39, 0.00, 0.07, -0.08
40422, 28.40, 21.60, -2.60, 1.19, 9.80, -0.06, 0.09, -0.03
40432, 28.40, 21.60, 0.05, -1.82, 9.17, 0.02, 0.03, -0.00
40441, 28.40, 21.60, 0.05, -1.82, 9.17, 0.02, 0.03, -0.00
40451, 28.40, 21.60, -3.05, 1.99, 9.46, -0.05, 0.08, 0.02
40462, 28.40, 21.60, -1.34, -0.97, 10.10, 0.00, 0.10, 0.02
40471, 28.40, 21.60, -1.34, -0.97, 10.10, 0.00, 0.10, 0.02
40482, 28.40, 21.60, -1.92, 2.46, 8.81, -0.02, 0.06, 0.04
40492, 28.40, 21.60, -1.45, -3.68, 9.73, -0.01, 0.06, -0.03
40502, 28.40, 21.60, -2.25, -1.90, 10.72, -0.06, 0.04, 0.02
40512, 28.40, 21.60, -1.29, 0.77, 7.74, -0.00, 0.05, -0.08
40522, 28.40, 21.60, 0.55, -0.27, 8.77, -0.04, 0.07, 0.05
40532, 28.40, 21.60, -0.85, 2.09, 10.50, -0.08, 0.11, -0.02
40542, 28.40, 21.60, -1.58, -2.89, 11.01, 0.01, 0.03, -0.01
40552, 28.40, 21.60, -3.48, 3.35, 9.17, -0.06, 0.08, 0.01
40561, 28.40, 21.60, -3.48, 3.35, 9.17, -0.06, 0.08, 0.01
40572, 28.40, 21.60, -0.71, -1.65, 9.57, 0.02, 0.09, 0.04
40582, 28.40, 21.60, -2.39, -3.23, 8.18, -0.06, 0.04, -0.05
40591, 28.40, 21.60, -2.39, -3.23, 8.18, -0.06, 0.04, -0.05
40602, 28.40, 21.60, -0.17, -3.56, 10.27, 0.01, 0.09, -0.03
40611, 28.40, 21.60, -0.17, -3.56, 10.27, 0.01, 0.09, -0.03
40621, 28.40, 21.60, 0.17, -3.18, 9.51, -0.07, 0.06, 0.05
40632, 28.40, 21.60, -1.32, -1.50, 10.17, -0.04, 0.07, 0.05
40641, 28.40, 21.60, -1.32, -1.50, 10.17, -0.04, 0.07, 0.05
40651, 28.40, 21.60, -1.51, 1.49, 9.69, -0.10, 0.10, -0.03
40662, 28.40, 21.60, -3.34, 1.25, 9.34, -0.03, 0.10, 0.02
40672, 28.40, 21.60, 0.65, -0.84, 9.18, -0.06, 0.10, -0.07
40682, 28.40, 21.60, -0.02, 0.57, 9.35, -0.00, 0.10, 0.05
40691, 28.40, 21.60, -0.02, 0.57, 9.35, -0.00, 0.10, 0.05
40702, 28.40, 21.60, -0.91, 3.94, 8.36, -0.06, 0.09, 0.01
40712, 28.40, 21.60, 0.85, -0.33, 10.64, -0.02, 0.11, -0.01
40722, 28.40, 21.60, -2.63, -3.47, 10.90, -0.07, 0.04, 0.04
40732, 28.40, 21.60, -3.45, 2.04, 7.35, -0.01, 0.06, -0.09
40742, 28.40, 21.60, 0.48, -3.01, 9.45, -0.00, 0.10, 0.05
40752, 28.40, 21.60, -0.52, 4.10, 9.46, -0.11, 0.11, -0.02
40761, 28.40, 21.60, -0.52, 4.10, 9.46, -0.11, 0.11, -0.02
40772, 28.40, 21.60, -3.48, -0.34, 8.85, -0.04, 0.05, 0.05
40782, 28.40, 21.60, -0.59, -0.96, 9.95, -0.07, 0.08, -0.10
40792, 28.40, 21.60, -0.30, 2.38, 9.08, -0.01, 0.07, 0.05
40802, 28.40, 21.60, -2.86, -6.94, 8.78, -0.01, 0.02, -0.03
40812, 28.40, 21.60, -2.99, 3.11, 10.41, -0.06, 0.07, 0.01
40822, 28.40, 21.60, 0.50, 1.71, 8.98, -0.02, 0.09, -0.02
40831, 28.40, 21.60, 0.50, 1.71, 8.98, -0.02, 0.09, -0.02
