t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
39221, 38.90, 11.10, -4.06, -0.79, 7.71, -0.02, 0.06, -0.02
39231, 38.90, 11.10, -3.97, -1.20, 8.73, -0.09, 0.05, 0.04
39241, 38.90, 11.10, -2.79, -1.70, 9.05, 0.02, 0.03, -0.02
39252, 38.90, 11.10, -4.57, -0.40, 8.74, -0.06, 0.07, 0.03
39262, 38.90, 11.10, -4.35, -3.61, 8.26, -0.05, 0.03, 0.01
39271, 38.90, 11.10, -4.35, -3.61, 8.26, -0.05, 0.03, 0.01
39282, 38.90, 11.10, -4.85, -1.19, 8.10, -0.01, 0.05, 0.01
39291, 38.90, 11.10, -4.85, -1.19, 8.10, -0.01, 0.05, 0.01
39301, 38.90, 11.10, -5.09, 2.23, 7.67, -0.02, 0.06, -0.07
39311, 38.90, 11.10, -3.87, -0.12, 9.21, -0.03, 0.12, 0.04
39321, 38.90, 11.10, -3.73, -5.31, 7.49, -0.05, 0.02, 0.01
39331, 38.90, 11.10, -2.16, 1.39, 9.40, -0.04, 0.12, -0.03
39341, 38.90, 11.10, -5.38, -0.74, 7.60, -0.02, 0.05, 0.03
39351, 38.90, 11.10, -5.47, 3.78, 8.79, -0.04, 0.06, -0.04
39361, 38.90, 11.10, -3.88, -1.91, 8.22, -0.05, 0.08, 0.04
39371, 38.90, 11.10, -3.26, -2.72, 8.60, -0.08, 0.01, 0.03
39381, 38.90, 11.10, -3.42, 0.45, 8.66, -0.00, 0.10, -0.07
39392, 38.90, 11.10, -3.59, -0.10, 7.69, -0.03, 0.07, -0.01
39402, 38.90, 11.10, -4.55, -2.51, 8.42, -0.08, 0.07, 0.03
39412, 38.90, 11.10, -2.42, -0.59, 8.99, -0.02, 0.03, 0.01
39421, 38.90, 11.10, -2.42, -0.59, 8.99, -0.02, 0.03, 0.01
39431, 38.90, 11.10, -3.98, 1.44, 8.65, 0.01, 0.10, -0.10
39441, 38.90, 11.10, -6.27, 2.04, 8.25, -0.05, 0.05, 0.02
39451, 38.90, 11.10, -3.50, -0.73, 8.27, -0.04, 0.04, -0.00
39461, 38.90, 11.10, -3.47, -1.46, 8.69, -0.07, 0.09, 0.01
39471, 38.90, 11.10, -3.13, -1.68, 9.18, -0.02, 0.04, -0.01
39481, 38.90, 11.10, -4.35, 2.11, 8.33, -0.01, 0.09, -0.07
39491, 38.90, 11.10, -5.71, 1.42, 8.12, -0.05, 0.06, 0.03
39501, 38.90, 11.10, -2.69, -3.34, 8.62, -0.04, 0.04, 0.01
39511, 38.90, 11.10, -4.04, -0.83, 8.49, -0.07, 0.07, -0.02
39521, 38.90, 11.10, -4.07, -0.68, 9.02, -0.01, 0.05, -0.01
39531, 38.90, 11.10, -5.43, 2.48, 7.91, -0.02, 0.07, -0.06
39542, 38.90, 11.10, -2.84, -2.66, 8.63, -0.06, 0.03, 0.05
39552, 38.90, 11.10, -4.20, 0.32, 8.33, -0.00, 0.08, -0.09
39562, 38.90, 11.10, -5.47, 1.86, 8.57, -0.03, 0.07, 0.01
39571, 38.90, 11.10, -5.47, 1.86, 8.57, -0.03, 0.07, 0.01
39581, 38.90, 11.10, -5.30, 2.14, 8.03, -0.03, 0.06, -0.02
39591, 38.90, 11.10, -3.57, -1.19, 8.85, -0.05, 0.10, 0.02
39601, 38.90, 11.10, -2.91, -1.96, 8.95, -0.07, 0.02, 0.05
39611, 38.90, 11.10, -4.02, 1.19, 8.77, 0.00, 0.07, -0.09
39621, 38.90, 11.10, -5.35, 2.04, 8.47, -0.04, 0.06, 0.01
39631, 38.90, 11.10, -5.48, 0.01, 7.79, -0.03, 0.06, -0.02
39641, 38.90, 11.10, -3.25, -3.23, 8.53, -0.05, 0.09, 0.03
39651, 38.90, 11.10, -2.40, -2.30, 9.12, -0.02, 0.05, 0.00
39661, 38.90, 11.10, -4.19, 0.72, 8.49, -0.01, 0.09, -0.08
39671, 38.90, 11.10, -5.97, 3.36, 8.37, -0.05, 0.05, 0.02
39682, 38.90, 11.10, -3.03, -0.61, 8.50, -0.06, 0.08, -0.03
39692, 38.90, 11.10, -4.39, -1.22, 8.83, -0.01, 0.05, -0.02
39702, 38.90, 11.10, -5.55, 2.21, 7.90, -0.04, 0.07, -0.03
39711, 38.90, 11.10, -5.55, 2.21, 7.90, -0.04, 0.07, -0.03
39721, 38.90, 11.10, -6.41, 1.36, 7.81, -0.05, 0.08, 0.02
39731, 38.90, 11.10, -2.88, -4.21, 8.61, -0.04, 0.03, 0.02
39741, 38.90, 11.10, -2.90, 0.31, 8.15, -0.04, 0.08, -0.04
39751, 38.90, 11.10, -4.68, -0.57, 9.19, -0.03, 0.04, 0.00
39761, 38.90, 11.10, -5.67, 1.83, 7.84, -0.03, 0.07, -0.03
39771, 38.90, 11.10, -5.16, -0.13, 8.22, -0.05, 0.10, 0.02
39781, 38.90, 11.10, -3.41, -4.22, 8.54, -0.06, 0.04, 0.06
39791, 38.90, 11.10, -3.96, 0.62, 8.24, -0.02, 0.07, -0.07
39801, 38.90, 11.10, -4.80, 0.95, 8.99, -0.04, 0.05, 0.01
39811, 38.90, 11.10, -5.07, 1.45, 7.84, -0.05, 0.06, -0.02
39821, 38.90, 11.10, -3.21, -1.19, 8.97, -0.05, 0.08, 0.01
39832, 38.90, 11.10, -3.56, 1.57, 8.85, 0.00, 0.08, -0.08
39842, 38.90, 11.10, -5.65, 1.98, 7.64, -0.04, 0.07, 0.00
39851, 38.90, 11.10, -5.65, 1.98, 7.64, -0.04, 0.07, 0.00
39861, 38.90, 11.10, -4.74, -0.53, 8.03, -0.04, 0.05, -0.01
39871, 38.90, 11.10, -3.74, -3.17, 8.46, -0.07, 0.08, 0.00
39881, 38.90, 11.10, -2.78, -1.88, 8.99, -0.03, 0.03, 0.02
39891, 38.90, 11.10, -4.55, 0.91, 8.47, -0.00, 0.06, -0.07
39901, 38.90, 11.10, -5.45, 2.43, 8.23, -0.04, 0.09, 0.01
39911, 38.90, 11.10, -3.17, -2.34, 8.63, -0.04, 0.02, 0.03
39921, 38.90, 11.10, -3.12, -0.87, 8.63, -0.07, 0.10, -0.01
39931, 38.90, 11.10, -4.10, -2.08, 9.00, -0.02, 0.03, -0.01
39941, 38.90, 11.10, -4.90, 0.78, 7.98, -0.01, 0.06, -0.06
39952, 38.90, 11.10, -3.30, -3.85, 8.57, -0.07, 0.04, 0.06
39962, 38.90, 11.10, -3.55, 0.54, 8.27, -0.01, 0.06, -0.07
39971, 38.90, 11.10, -3.55, 0.54, 8.27, -0.01, 0.06, -0.07
39982, 38.90, 11.10, -4.92, 2.02, 8.15, -0.03, 0.05, -0.01
39991, 38.90, 11.10, -4.92, 2.02, 8.15, -0.03, 0.05, -0.01
40001, 38.90, 11.10, -4.42, -0.11, 8.26, -0.05, 0.10, 0.00
40011, 44.40, 5.60, -4.21, -3.35, 8.60, -0.09, 0.05, 0.07
40021, 44.40, 5.60, -3.29, 0.02, 8.78, 0.01, 0.06, -0.08
40031, 44.40, 5.60, -5.72, 3.06, 8.18, -0.04, 0.08, -0.00
40041, 44.40, 5.60, -4.70, -0.33, 7.95, -0.02, 0.05, -0.00
40051, 44.40, 5.60, -3.42, -1.93, 8.51, -0.06, 0.09, -0.00
40061, 44.40, 5.60, -1.88, -2.56, 9.27, -0.08, 0.08, 0.06
40071, 44.40, 5.60, -4.82, -0.05, 7.89, 0.01, 0.03, -0.07
40081, 44.40, 5.60, -6.11, 4.61, 8.38, -0.02, 0.06, -0.04
40091, 44.40, 5.60, -5.53, 1.25, 8.17, -0.03, 0.04, 0.02
40101, 44.40, 5.60, -2.38, -1.33, 9.16, -0.02, 0.11, -0.03
40112, 44.40, 5.60, -2.04, -2.46, 8.60, -0.03, 0.03, -0.00
40121, 44.40, 5.60, -2.04, -2.46, 8.60, -0.03, 0.03, -0.00
40131, 44.40, 5.60, -4.98, -0.20, 8.30, -0.01, 0.07, -0.06
40141, 44.40, 5.60, -5.58, 2.06, 8.47, -0.00, 0.04, -0.01
40151, 44.40, 5.60, -5.75, 5.56, 7.84, -0.02, 0.03, -0.04
40161, 44.40, 5.60, -5.21, 1.42, 7.98, -0.02, 0.09, -0.02
40171, 44.40, 5.60, -2.89, -3.54, 9.27, -0.06, 0.09, 0.05
40181, 44.40, 5.60, -3.07, -4.95, 8.30, -0.08, 0.06, 0.00
40191, 44.40, 5.60, -2.68, -2.88, 8.70, -0.09, 0.09, 0.03
40201, 44.40, 5.60, -4.37, -1.40, 8.42, -0.04, 0.02, -0.00
40212, 44.40, 5.60, -5.76, 4.81, 8.36, -0.02, 0.07, -0.03
40221, 44.40, 5.60, -5.76, 4.81, 8.36, -0.02, 0.07, -0.03
40232, 44.40, 5.60, -2.98, -1.15, 8.37, -0.06, 0.09, -0.00
40242, 44.40, 5.60, -3.52, -4.92, 8.46, -0.08, 0.09, 0.03
40252, 44.40, 5.60, -2.94, -3.90, 9.04, -0.08, 0.08, 0.05
40261, 44.40, 5.60, -2.94, -3.90, 9.04, -0.08, 0.08, 0.05
40271, 44.40, 5.60, -2.98, -2.73, 8.40, -0.02, 0.05, -0.04
40281, 44.40, 5.60, -5.94, 0.65, 8.19, 0.00, 0.04, -0.04
40291, 44.40, 5.60, -6.62, 3.10, 8.66, -0.02, 0.01, -0.02
40301, 44.40, 5.60, -5.49, 6.16, 8.09, -0.02, 0.05, -0.03
40311, 44.40, 5.60, -4.32, 1.39, 8.06, -0.05, 0.10, -0.00
40321, 44.40, 5.60, -2.80, -4.18, 8.51, -0.08, 0.08, 0.06
40331, 44.40, 5.60, -3.26, -5.71, 8.13, -0.08, 0.06, -0.00
40341, 44.40, 5.60, -2.83, -2.93, 8.54, -0.06, 0.07, 0.03
40351, 44.40, 5.60, -4.22, -1.19, 9.03, -0.03, 0.03, -0.00
40361, 44.40, 5.60, -5.06, 1.39, 8.38, 0.03, 0.02, -0.07
40372, 44.40, 5.60, -4.53, 0.04, 8.36, -0.04, 0.09, 0.02
40382, 44.40, 5.60, -1.85, -4.23, 8.86, -0.04, 0.07, 0.02
40392, 44.40, 5.60, -3.45, -5.56, 8.09, -0.07, 0.09, 0.00
40401, 44.40, 5.60, -3.45, -5.56, 8.09, -0.07, 0.09, 0.00
40411, 44.40, 5.60, -3.13, -4.14, 9.11, -0.10, 0.08, 0.06
40421, 44.40, 5.60, -3.62, -2.95, 8.91, -0.06, 0.04, 0.01
40431, 44.40, 5.60, -4.95, 1.42, 7.94, 0.00, 0.06, -0.08
40441, 44.40, 5.60, -5.72, 2.84, 8.40, -0.02, 0.05, -0.02
40451, 44.40, 5.60, -5.28, 6.19, 8.24, -0.04, 0.04, -0.01
40461, 44.40, 5.60, -4.85, 1.02, 7.93, -0.04, 0.09, -0.02
40471, 44.40, 5.60, -2.43, -3.24, 8.82, -0.06, 0.10, 0.03
40481, 44.40, 5.60, -4.15, -6.99, 8.38, -0.06, 0.05, 0.03
40491, 44.40, 5.60, -2.41, -2.22, 8.83, -0.06, 0.07, -0.00
40501, 44.40, 5.60, -4.07, -0.93, 9.04, -0.03, 0.06, -0.00
40512, 44.40, 5.60, -5.20, 5.03, 8.27, -0.02, 0.04, -0.04
40522, 44.40, 5.60, -4.29, 1.23, 8.11, -0.03, 0.09, -0.00
40532, 44.40, 5.60, -2.49, -3.67, 8.77, -0.07, 0.10, 0.04
40541, 44.40, 5.60, -2.49, -3.67, 8.77, -0.07, 0.10, 0.04
40551, 44.40, 5.60, -3.17, -5.31, 8.75, -0.05, 0.06, 0.03
40561, 44.40, 5.60, -3.46, -5.18, 8.44, -0.07, 0.09, 0.02
40571, 44.40, 5.60, -2.91, -2.20, 8.77, -0.06, 0.06, 0.04
40581, 44.40, 5.60, -4.81, -0.57, 7.73, 0.01, 0.03, -0.06
40591, 44.40, 5.60, -5.21, 3.01, 8.19, 0.01, 0.05, -0.06
40601, 44.40, 5.60, -5.66, 4.31, 7.95, -0.03, 0.06, -0.02
40611, 44.40, 5.60, -4.54, 0.27, 8.18, -0.03, 0.07, 0.01
40621, 44.40, 5.60, -1.75, -2.24, 8.87, -0.05, 0.09, -0.01
40631, 44.40, 5.60, -3.17, -5.63, 8.41, -0.07, 0.09, 0.04
40641, 44.40, 5.60, -2.67, -2.55, 8.72, -0.09, 0.05, 0.03
40652, 44.40, 5.60, -6.55, 3.98, 8.61, -0.02, 0.03, -0.06
40661, 44.40, 5.60, -6.55, 3.98, 8.61, -0.02, 0.03, -0.06
40671, 44.40, 5.60, -6.05, 4.06, 8.25, -0.04, 0.06, -0.01
40681, 44.40, 5.60, -5.01, 0.80, 8.20, -0.03, 0.08, -0.01
40691, 44.40, 5.60, -3.13, -1.61, 9.23, -0.04, 0.09, -0.01
40701, 44.40, 5.60, -4.04, -5.88, 8.48, -0.08, 0.08, 0.05
40711, 44.40, 5.60, -2.35, -3.70, 8.73, -0.08, 0.07, 0.04
40721, 44.40, 5.60, -2.93, -0.93, 8.44, -0.01, 0.05, -0.04
40731, 44.40, 5.60, -5.47, 1.51, 8.57, 0.01, 0.04, -0.05
40741, 44.40, 5.60, -6.72, 3.55, 8.90, -0.02, 0.02, -0.03
40751, 44.40, 5.60, -5.59, 4.27, 8.41, -0.04, 0.06, -0.02
40761, 44.40, 5.60, -4.31, -0.59, 8.50, -0.01, 0.09, -0.02
40771, 44.40, 5.60, -2.67, -4.23, 8.94, -0.07, 0.09, 0.06
40781, 44.40, 5.60, -3.40, -5.29, 8.29, -0.07, 0.06, 0.02
40792, 44.40, 5.60, -5.23, 1.66, 8.57, 0.01, 0.05, -0.04
40802, 44.40, 5.60, -6.33, 4.75, 8.79, -0.01, 0.03, -0.03
40812, 44.40, 5.60, -5.97, 4.57, 8.47, -0.04, 0.06, -0.02
40821, 44.40, 5.60, -5.97, 4.57, 8.47, -0.04, 0.06, -0.02
40831, 44.40, 5.60, -5.35, 2.94, 8.38, -0.05, 0.09, 0.02
40841, 44.40, 5.60, -2.63, -2.57, 9.20, -0.06, 0.08, 0.03
40851, 44.40, 5.60, -3.11, -5.63, 8.12, -0.05, 0.06, 0.02
40861, 44.40, 5.60, -2.95, -3.86, 8.65, -0.07, 0.08, 0.01
40871, 44.40, 5.60, -3.48, -1.19, 8.71, -0.02, 0.06, -0.00
40881, 44.40, 5.60, -5.11, 1.38, 8.30, 0.01, 0.02, -0.06
40891, 44.40, 5.60, -5.94, 3.67, 8.73, -0.00, 0.04, -0.06
40901, 44.40, 5.60, -6.35, 4.10, 8.90, -0.05, 0.09, 0.01
40911, 44.40, 5.60, -4.17, -1.13, 8.75, -0.04, 0.08, 0.01
40921, 44.40, 5.60, -2.30, -4.34, 8.39, -0.06, 0.08, 0.01
40932, 44.40, 5.60, -3.99, -1.55, 8.96, -0.02, 0.04, -0.01
40942, 44.40, 5.60, -5.46, 1.98, 8.34, 0.02, 0.02, -0.05
40952, 44.40, 5.60, -5.62, 4.35, 8.65, -0.01, 0.05, -0.06
40961, 44.40, 5.60, -5.62, 4.35, 8.65, -0.01, 0.05, -0.06
40971, 44.40, 5.60, -6.22, 5.16, 8.14, -0.04, 0.05, -0.02
40981, 44.40, 5.60, -4.93, 1.59, 8.28, -0.05, 0.08, -0.00
40991, 44.40, 5.60, -2.66, -1.47, 8.76, -0.06, 0.09, -0.00
41001, 44.40, 5.60, -3.04, -5.28, 8.65, -0.07, 0.07, 0.04
41011, 44.40, 5.60, -3.75, -4.52, 8.96, -0.08, 0.07, 0.03
41021, 44.40, 5.60, -2.90, -0.67, 9.17, -0.04, 0.03, -0.02
41031, 44.40, 5.60, -5.67, 1.16, 8.19, 0.00, 0.06, -0.07
41041, 44.40, 5.60, -5.82, 2.85, 8.35, -0.01, 0.03, -0.02
41051, 44.40, 5.60, -5.53, 4.37, 8.13, -0.03, 0.04, -0.04
41062, 44.40, 5.60, -3.35, -5.37, 8.67, -0.07, 0.07, 0.06
41071, 44.40, 5.60, -3.35, -5.37, 8.67, -0.07, 0.07, 0.06
41081, 44.40, 5.60, -3.85, -6.40, 8.38, -0.06, 0.05, 0.02
41092, 44.40, 5.60, -5.59, 1.22, 7.90, -0.00, 0.06, -0.06
41102, 44.40, 5.60, -5.25, 2.83, 8.19, -0.00, 0.03, -0.02
41111, 44.40, 5.60, -5.25, 2.83, 8.19, -0.00, 0.03, -0.02
41121, 44.40, 5.60, -5.49, 4.28, 7.90, -0.01, 0.04, -0.07
41131, 44.40, 5.60, -5.37, 4.63, 8.41, -0.05, 0.07, -0.01
41141, 44.40, 5.60, -4.45, -0.66, 8.11, -0.05, 0.08, 0.03
41151, 44.40, 5.60, -2.78, -5.16, 8.63, -0.05, 0.06, 0.03
41161, 44.40, 5.60, -3.58, -5.52, 8.25, -0.08, 0.08, 0.01
41171, 44.40, 5.60, -2.75, -2.42, 9.01, -0.07, 0.07, 0.02
41182, 44.40, 5.60, -5.81, 4.12, 8.15, 0.01, 0.05, -0.06
41191, 44.40, 5.60, -5.81, 4.12, 8.15, 0.01, 0.05, -0.06
41201, 44.40, 5.60, -6.65, 3.87, 7.88, -0.03, 0.06, -0.02
41212, 44.40, 5.60, -2.84, -4.05, 8.72, -0.06, 0.05, 0.02
41221, 44.40, 5.60, -2.84, -4.05, 8.72, -0.06, 0.05, 0.02
41231, 44.40, 5.60, -3.06, -6.87, 8.42, -0.05, 0.07, 0.02
41241, 44.40, 5.60, -2.58, -4.72, 8.62, -0.07, 0.07, 0.02
41251, 44.40, 5.60, -3.13, -1.05, 8.65, -0.02, 0.05, -0.01
41261, 44.40, 5.60, -5.84, 2.15, 8.31, 0.00, 0.04, -0.06
41271, 44.40, 5.60, -6.04, 2.66, 8.66, -0.02, 0.05, -0.03
41281, 44.40, 5.60, -5.34, 5.23, 8.77, -0.06, 0.06, 0.02
41291, 44.40, 5.60, -4.41, 0.08, 7.65, -0.02, 0.09, -0.01
41301, 44.40, 5.60, -2.32, -3.75, 9.01, -0.05, 0.07, 0.02
41311, 44.40, 5.60, -4.26, -6.24, 7.90, -0.09, 0.07, 0.04
41321, 44.40, 5.60, -1.97, -1.91, 8.96, -0.07, 0.05, 0.01
41331, 44.40, 5.60, -4.37, 0.31, 8.25, 0.01, 0.06, -0.06
41341, 44.40, 5.60, -5.52, 1.89, 8.77, -0.00, 0.04, -0.03
41351, 44.40, 5.60, -5.94, 4.41, 8.36, -0.03, 0.05, -0.03
41362, 44.40, 5.60, -2.16, -2.78, 8.85, -0.06, 0.09, 0.04
41371, 44.40, 5.60, -2.16, -2.78, 8.85, -0.06, 0.09, 0.04
41381, 44.40, 5.60, -3.96, -6.86, 8.55, -0.06, 0.05, 0.04
41391, 44.40, 5.60, -2.96, -4.64, 8.96, -0.08, 0.07, 0.00
41401, 44.40, 5.60, -2.99, -1.31, 8.35, -0.04, 0.07, -0.01
41411, 44.40, 5.60, -4.83, -0.20, 8.13, 0.00, 0.04, -0.03
41421, 44.40, 5.60, -5.65, 1.90, 7.68, 0.01, 0.02, -0.05
41431, 44.40, 5.60, -5.90, 5.27, 8.58, -0.04, 0.04, -0.02
41441, 44.40, 5.60, -5.29, 1.27, 7.74, -0.04, 0.09, 0.01
41451, 44.40, 5.60, -2.32, -2.02, 9.30, -0.05, 0.08, 0.03
41461, 44.40, 5.60, -3.51, -6.21, 8.03, -0.07, 0.07, 0.02
41471, 44.40, 5.60, -2.74, -3.60, 9.09, -0.08, 0.08, 0.02
41481, 44.40, 5.60, -3.81, -1.08, 8.75, -0.03, 0.04, -0.01
41492, 44.40, 5.60, -5.43, 5.43, 8.69, -0.03, 0.05, -0.03
41501, 44.40, 5.60, -5.43, 5.43, 8.69, -0.03, 0.05, -0.03
41511, 44.40, 5.60, -5.95, 4.60, 8.77, -0.06, 0.08, 0.03
41521, 44.40, 5.60, -4.55, -1.34, 8.48, -0.05, 0.07, 0.01
41531, 44.40, 5.60, -2.36, -4.67, 8.03, -0.05, 0.07, 0.02
41542, 44.40, 5.60, -3.38, -1.33, 9.56, -0.03, 0.05, -0.02
41551, 44.40, 5.60, -3.38, -1.33, 9.56, -0.03, 0.05, -0.02
41561, 44.40, 5.60, -4.52, -0.37, 8.19, 0.02, 0.04, -0.08
41571, 44.40, 5.60, -4.71, 3.04, 8.06, 0.00, 0.04, -0.05
41581, 44.40, 5.60, -6.44, 3.46, 8.22, -0.05, 0.05, 0.00
41591, 44.40, 5.60, -5.09, 1.80, 8.22, -0.03, 0.08, 0.00
41601, 44.40, 5.60, -2.45, -1.61, 8.97, -0.04, 0.09, 0.01
41611, 44.40, 5.60, -3.71, -5.91, 8.88, -0.08, 0.07, 0.05
41621, 44.40, 5.60, -2.89, -3.31, 9.10, -0.09, 0.06, 0.02
41631, 44.40, 5.60, -3.28, -1.25, 8.88, 0.02, 0.06, -0.08
41642, 44.40, 5.60, -5.20, 5.38, 8.64, -0.05, 0.06, 0.02
41652, 44.40, 5.60, -4.70, 0.57, 7.72, -0.03, 0.08, -0.01
41661, 44.40, 5.60, -4.70, 0.57, 7.72, -0.03, 0.08, -0.01
41671, 44.40, 5.60, -4.36, -0.61, 8.41, -0.03, 0.09, -0.01
41681, 44.40, 5.60, -3.21, -5.43, 9.00, -0.07, 0.06, 0.04
41691, 44.40, 5.60, -3.74, -4.52, 8.78, -0.09, 0.06, 0.04
41701, 44.40, 5.60, -2.85, -1.79, 8.88, -0.05, 0.06, -0.02
41711, 44.40, 5.60, -4.58, -0.26, 8.02, 0.02, 0.07, -0.06
41721, 44.40, 5.60, -4.85, 3.39, 8.35, -0.00, 0.04, -0.04
41731, 44.40, 5.60, -6.06, 3.55, 8.13, -0.03, 0.04, -0.04
41741, 44.40, 5.60, -5.81, 2.74, 8.22, -0.05, 0.10, 0.00
41751, 44.40, 5.60, -3.30, -2.08, 8.92, -0.06, 0.08, 0.05
41761, 44.40, 5.60, -3.04, -6.45, 8.16, -0.05, 0.05, 0.03
41772, 44.40, 5.60, -4.25, 0.10, 8.10, 0.01, 0.07, -0.06
41782, 44.40, 5.60, -5.28, 2.29, 7.88, 0.01, 0.04, -0.03
41791, 44.40, 5.60, -5.28, 2.29, 7.88, 0.01, 0.04, -0.03
41802, 44.40, 5.60, -5.35, 3.63, 8.35, -0.06, 0.09, 0.02
41811, 44.40, 5.60, -5.35, 3.63, 8.35, -0.06, 0.09, 0.02
41821, 44.40, 5.60, -4.51, -0.00, 8.14, -0.05, 0.08, 0.03
41831, 44.40, 5.60, -2.55, -3.00, 8.60, -0.05, 0.07, 0.03
41841, 44.40, 5.60, -3.79, -6.27, 8.27, -0.07, 0.08, 0.02
41851, 44.40, 5.60, -2.91, -2.64, 8.87, -0.07, 0.05, 0.03
41861, 44.40, 5.60, -4.29, -0.08, 8.00, 0.01, 0.05, -0.05
41871, 44.40, 5.60, -4.56, 3.20, 8.42, 0.03, 0.04, -0.06
41881, 44.40, 5.60, -6.22, 2.90, 8.26, -0.03, 0.07, -0.02
41891, 44.40, 5.60, -5.21, 2.39, 8.67, -0.05, 0.06, 0.03
41901, 44.40, 5.60, -3.17, -0.99, 8.86, -0.07, 0.08, 0.02
41912, 44.40, 5.60, -2.99, -1.47, 8.96, -0.04, 0.07, 0.01
41922, 44.40, 5.60, -4.72, -0.11, 7.98, 0.01, 0.04, -0.06
41932, 44.40, 5.60, -4.84, 3.00, 8.51, 0.01, 0.04, -0.07
41941, 44.40, 5.60, -4.84, 3.00, 8.51, 0.01, 0.04, -0.07
41951, 44.40, 5.60, -6.28, 3.71, 8.58, -0.03, 0.06, -0.03
41961, 44.40, 5.60, -5.60, 4.12, 8.83, -0.06, 0.07, 0.02
41971, 44.40, 5.60, -4.29, -0.42, 7.80, -0.04, 0.09, -0.01
41981, 44.40, 5.60, -2.77, -4.19, 8.39, -0.06, 0.07, 0.02
41991, 44.40, 5.60, -3.74, -5.18, 8.28, -0.10, 0.06, 0.04
42001, 44.40, 5.60, -2.27, -2.13, 8.66, -0.04, 0.03, -0.01
42011, 44.40, 5.60, -4.31, -0.33, 7.76, 0.03, 0.06, -0.07
42021, 44.40, 5.60, -5.17, 2.67, 8.27, -0.01, 0.05, -0.03
42031, 44.40, 5.60, -6.11, 4.85, 8.46, -0.03, 0.05, -0.02
42041, 44.40, 5.60, -5.48, 2.66, 8.04, -0.03, 0.09, -0.00
42052, 44.40, 5.60, -4.04, -5.98, 8.32, -0.10, 0.07, 0.04
42062, 44.40, 5.60, -1.96, -0.62, 9.13, -0.06, 0.04, 0.00
42072, 44.40, 5.60, -4.94, 0.27, 8.38, 0.01, 0.06, -0.06
42081, 44.40, 5.60, -4.94, 0.27, 8.38, 0.01, 0.06, -0.06
42091, 44.40, 5.60, -5.73, 0.65, 8.74, 0.00, 0.04, -0.03
42101, 44.40, 5.60, -5.66, 1.41, 7.58, -0.00, 0.03, -0.07
42111, 44.40, 5.60, -5.37, 5.15, 8.41, -0.04, 0.06, -0.00
42121, 44.40, 5.60, -4.60, 1.30, 8.02, -0.05, 0.08, 0.01
42131, 44.40, 5.60, -2.20, -2.46, 9.47, -0.07, 0.06, 0.05
42141, 44.40, 5.60, -3.12, -6.66, 7.88, -0.05, 0.06, -0.01
42151, 44.40, 5.60, -2.88, -2.52, 8.68, -0.08, 0.07, 0.03
42161, 44.40, 5.60, -3.83, -1.83, 8.58, 0.00, 0.04, -0.05
42171, 44.40, 5.60, -5.27, 1.92, 8.56, 0.01, 0.04, -0.05
42181, 44.40, 5.60, -5.64, 4.34, 8.70, -0.02, 0.05, -0.06
42192, 44.40, 5.60, -2.21, -3.37, 8.78, -0.06, 0.06, 0.04
42202, 44.40, 5.60, -3.64, -6.06, 7.92, -0.07, 0.08, 0.00
42212, 44.40, 5.60, -2.96, -3.08, 8.61, -0.06, 0.06, 0.02
42221, 44.40, 5.60, -2.96, -3.08, 8.61, -0.06, 0.06, 0.02
42231, 44.40, 5.60, -2.42, -1.10, 8.71, -0.05, 0.04, 0.01
42241, 44.40, 5.60, -4.50, 1.06, 7.86, 0.01, 0.03, -0.05
42251, 44.40, 5.60, -3.85, 3.12, 8.99, 0.02, 0.06, -0.06
42261, 44.40, 5.60, -6.53, 3.22, 7.88, -0.06, 0.08, -0.00
42271, 44.40, 5.60, -4.70, 1.95, 8.00, -0.03, 0.06, 0.01
42281, 44.40, 5.60, -2.98, -1.49, 8.16, -0.04, 0.10, 0.02
42291, 44.40, 5.60, -3.83, -5.74, 8.82, -0.07, 0.07, 0.04
42301, 44.40, 5.60, -3.07, -4.37, 8.82, -0.10, 0.06, 0.03
42311, 44.40, 5.60, -3.19, -0.57, 8.70, 0.02, 0.03, -0.07
42321, 44.40, 5.60, -4.78, 2.81, 8.54, 0.01, 0.05, -0.05
42332, 44.40, 5.60, -4.86, 2.78, 8.18, -0.03, 0.08, 0.00
42341, 44.40, 5.60, -4.86, 2.78, 8.18, -0.03, 0.08, 0.00
42352, 44.40, 5.60, -4.02, -5.70, 8.76, -0.08, 0.07, 0.04
42361, 44.40, 5.60, -4.02, -5.70, 8.76, -0.08, 0.07, 0.04
42371, 44.40, 5.60, -3.79, -6.45, 7.83, -0.09, 0.07, 0.03
42381, 44.40, 5.60, -2.44, -2.41, 8.69, -0.04, 0.05, -0.01
42391, 44.40, 5.60, -4.66, -1.40, 8.45, 0.01, 0.05, -0.07
42401, 44.40, 5.60, -6.38, 3.06, 9.02, -0.00, 0.03, -0.02
42411, 44.40, 5.60, -5.37, 4.71, 8.58, -0.02, 0.05, -0.04
42421, 44.40, 5.60, -5.11, -0.28, 7.52, -0.02, 0.09, -0.00
42431, 44.40, 5.60, -2.07, -3.21, 8.90, -0.07, 0.09, 0.03
42441, 44.40, 5.60, -3.81, -6.30, 8.20, -0.07, 0.05, 0.05
