t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
3211, 27.70, 22.30, 1.15, -2.87, 10.64, -0.08, 0.07, -0.08
3221, 27.70, 22.30, -0.36, 1.60, 10.60, -0.00, 0.06, 0.04
3232, 27.70, 22.30, -1.03, 2.49, 10.05, -0.04, 0.06, -0.00
3241, 27.70, 22.30, -1.03, 2.49, 10.05, -0.04, 0.06, -0.00
3251, 27.70, 22.30, -1.44, 3.02, 8.71, -0.02, 0.08, -0.02
3261, 27.70, 22.30, 1.63, -5.53, 8.89, -0.01, 0.04, 0.04
3271, 27.70, 22.30, -1.01, 3.15, 8.04, -0.05, 0.08, -0.09
3281, 27.70, 22.30, 1.97, -0.35, 9.18, -0.05, 0.04, -0.04
3291, 27.70, 22.30, 0.95, 1.47, 8.33, -0.02, 0.08, 0.09
3301, 27.70, 22.30, -0.21, -5.32, 10.33, -0.04, 0.06, -0.08
3311, 27.70, 22.30, -1.46, 0.54, 10.58, -0.04, 0.06, 0.03
3321, 27.70, 22.30, 0.94, 2.67, 9.36, -0.03, 0.07, -0.05
3331, 27.70, 22.30, 1.02, -2.23, 11.05, -0.03, 0.05, 0.03
3341, 27.70, 22.30, -0.25, 1.42, 9.53, -0.06, 0.09, -0.02
3351, 27.70, 22.30, 2.57, -2.17, 10.36, -0.02, 0.02, -0.03
3361, 27.70, 22.30, -1.64, 1.59, 10.19, -0.04, 0.07, 0.07
3371, 27.70, 22.30, -1.25, -6.45, 9.86, -0.09, 0.05, -0.08
3382, 27.70, 22.30, -1.17, -2.80, 11.10, -0.01, -0.00, -0.01
3391, 27.70, 22.30, -1.17, -2.80, 11.10, -0.01, -0.00, -0.01
3401, 27.70, 22.30, 1.21, -3.06, 8.49, -0.07, 0.04, 0.04
3411, 27.70, 22.30, 0.68, 3.44, 7.10, -0.04, 0.07, -0.06
3421, 27.70, 22.30, 2.79, -3.24, 9.63, -0.01, 0.04, 0.05
3431, 27.70, 22.30, -0.51, 1.53, 9.55, -0.05, 0.12, -0.02
3441, 27.70, 22.30, 0.22, -2.08, 10.89, -0.08, 0.06, -0.09
3451, 27.70, 22.30, 0.95, 0.05, 9.95, -0.01, 0.07, 0.08
3461, 27.70, 22.30, 0.48, -1.81, 10.30, -0.00, 0.02, -0.08
3471, 27.70, 22.30, -1.50, 0.89, 11.55, -0.05, 0.06, 0.05
3481, 27.70, 22.30, -2.42, -0.91, 9.30, -0.04, 0.08, -0.03
3491, 27.70, 22.30, 1.48, -2.54, 8.24, -0.01, 0.02, -0.01
3502, 27.70, 22.30, 2.56, -2.16, 8.81, -0.02, 0.05, 0.01
3512, 27.70, 22.30, -1.66, 1.16, 8.37, -0.03, 0.08, 0.03
3521, 27.70, 22.30, -1.66, 1.16, 8.37, -0.03, 0.08, 0.03
3531, 27.70, 22.30, -1.33, -4.84, 10.74, -0.04, 0.02, -0.07
3541, 27.70, 22.30, -0.60, 3.01, 10.62, -0.05, 0.03, 0.03
3551, 27.70, 22.30, -0.65, 1.84, 10.71, -0.02, 0.10, -0.00
3561, 27.70, 22.30, 1.31, -4.80, 9.84, -0.06, 0.04, 0.03
3572, 27.70, 22.30, 0.56, -2.12, 10.61, 0.00, 0.00, 0.06
3582, 27.70, 22.30, -1.99, 0.85, 9.42, -0.08, 0.09, -0.04
3592, 27.70, 22.30, 1.32, -1.45, 9.35, -0.06, 0.05, -0.09
3602, 27.70, 22.30, 0.36, 1.43, 7.83, 0.01, 0.07, 0.08
3612, 27.70, 22.30, -0.50, -3.14, 9.41, -0.04, 0.05, -0.08
3622, 27.70, 22.30, -1.59, 1.12, 11.14, -0.06, 0.10, 0.05
3631, 27.70, 22.30, -1.59, 1.12, 11.14, -0.06, 0.10, 0.05
3641, 27.70, 22.30, -2.19, 0.86, 10.51, -0.02, 0.07, -0.04
3652, 27.70, 22.30, -0.91, 4.69, 8.58, -0.08, 0.11, -0.03
3661, 27.70, 22.30, -0.91, 4.69, 8.58, -0.08, 0.11, -0.03
3671, 27.70, 22.30, 2.52, -5.60, 8.33, -0.05, 0.05, -0.04
3682, 27.70, 22.30, 0.12, -1.97, 8.85, -0.08, 0.04, -0.08
3692, 27.70, 22.30, 2.59, 3.21, 8.39, -0.03, 0.10, 0.05
3702, 27.70, 22.30, 1.43, -2.92, 10.23, -0.00, 0.05, -0.05
3712, 27.70, 22.30, -0.70, -2.72, 11.12, -0.04, 0.03, 0.04
3722, 27.70, 22.30, -1.88, 3.51, 10.21, -0.01, 0.07, -0.05
3732, 27.70, 22.30, 0.89, -3.92, 9.67, -0.03, 0.09, 0.04
3742, 27.70, 22.30, -0.71, -1.20, 8.38, -0.07, 0.09, -0.04
3752, 27.70, 22.30, 1.30, -1.62, 8.46, -0.04, 0.01, -0.09
3762, 27.70, 22.30, 0.16, 3.01, 9.07, 0.01, 0.06, 0.11
3772, 27.70, 22.30, -1.12, -6.35, 10.44, -0.09, 0.09, -0.06
3782, 27.70, 22.30, 0.74, 1.75, 9.92, -0.05, 0.07, 0.01
3792, 27.70, 22.30, -0.87, 2.53, 10.34, -0.01, 0.05, -0.02
3801, 27.70, 22.30, -0.87, 2.53, 10.34, -0.01, 0.05, -0.02
3812, 27.70, 22.30, -0.75, 3.43, 8.92, -0.07, 0.12, -0.04
3822, 27.70, 22.30, 2.89, -4.44, 9.37, -0.02, 0.05, 0.04
3832, 27.70, 22.30, -1.17, 1.55, 8.85, -0.01, 0.04, 0.01
3842, 27.70, 22.30, -0.19, -1.78, 8.93, -0.09, 0.11, -0.08
3852, 27.70, 22.30, 0.78, 0.68, 9.27, -0.04, 0.12, 0.07
3862, 27.70, 22.30, 2.30, -0.68, 7.38, 0.00, 0.04, -0.06
3872, 27.70, 22.30, 0.52, -0.68, 9.96, -0.05, 0.01, 0.05
3882, 27.70, 22.30, -0.37, 1.15, 9.85, -0.04, 0.11, -0.02
3892, 27.70, 22.30, 2.83, -2.46, 11.42, -0.01, 0.04, 0.01
3902, 27.70, 22.30, -2.30, 1.49, 9.74, -0.05, 0.07, -0.02
3912, 27.70, 22.30, 1.54, -2.08, 10.18, -0.08, 0.07, -0.10
3922, 27.70, 22.30, 0.40, 2.47, 9.92, 0.01, 0.12, 0.09
3932, 27.70, 22.30, -0.65, -6.00, 11.07, -0.02, 0.00, -0.02
3942, 27.70, 22.30, -1.65, -0.14, 9.38, -0.05, 0.00, -0.01
3952, 27.70, 22.30, -2.01, 3.34, 9.64, -0.03, 0.09, -0.02
3962, 27.70, 22.30, 1.35, -6.17, 9.62, -0.04, 0.05, 0.03
3971, 27.70, 22.30, 1.35, -6.17, 9.62, -0.04, 0.05, 0.03
3981, 27.70, 22.30, -1.36, 1.49, 9.13, -0.04, 0.04, -0.07
3991, 27.70, 22.30, 0.40, -1.29, 11.54, -0.07, 0.07, -0.05
4002, 27.70, 22.30, -0.84, -4.12, 10.45, -0.08, 0.03, -0.11
4012, 27.70, 22.30, -1.65, 3.01, 9.83, -0.04, 0.07, 0.06
4022, 27.70, 22.30, 1.19, 1.35, 9.18, -0.00, 0.08, -0.05
4032, 27.70, 22.30, 1.53, -1.53, 9.45, -0.05, 0.07, 0.05
4041, 27.70, 22.30, 1.53, -1.53, 9.45, -0.05, 0.07, 0.05
4052, 27.70, 22.30, 2.93, -1.98, 8.55, 0.01, 0.05, -0.00
4062, 27.70, 22.30, -1.69, 2.44, 9.27, -0.05, 0.13, 0.02
4071, 27.70, 22.30, -1.69, 2.44, 9.27, -0.05, 0.13, 0.02
4082, 27.70, 22.30, 0.96, 3.64, 9.58, 0.01, 0.03, 0.04
4092, 27.70, 22.30, -0.33, -1.58, 11.25, -0.02, 0.01, -0.01
4101, 27.70, 22.30, -0.33, -1.58, 11.25, -0.02, 0.01, -0.01
4112, 27.70, 22.30, -1.81, 1.55, 9.04, -0.02, 0.08, -0.04
4122, 27.70, 22.30, 1.09, -3.58, 8.57, -0.03, 0.04, 0.03
4131, 27.70, 22.30, 1.09, -3.58, 8.57, -0.03, 0.04, 0.03
4142, 27.70, 22.30, 2.08, -1.10, 10.26, -0.03, 0.06, -0.00
4152, 27.70, 22.30, 1.07, -1.61, 9.36, -0.00, 0.06, 0.08
4162, 27.70, 22.30, -0.77, -2.90, 9.89, -0.05, 0.03, -0.12
4172, 27.70, 22.30, -1.47, 3.68, 10.19, -0.05, 0.09, 0.07
4182, 27.70, 22.30, 0.24, -2.34, 9.62, -0.03, 0.07, -0.01
4192, 27.70, 22.30, 1.68, -1.17, 8.43, -0.05, 0.03, 0.00
4202, 27.70, 22.30, -0.48, 4.95, 7.61, -0.04, 0.07, -0.03
4211, 27.70, 22.30, -0.48, 4.95, 7.61, -0.04, 0.07, -0.03
4222, 27.70, 22.30, -1.37, 1.06, 9.35, -0.05, 0.08, -0.00
4232, 27.70, 22.30, 0.54, -4.32, 10.34, -0.08, 0.04, -0.07
4242, 27.70, 22.30, 1.44, 3.68, 10.12, 0.00, 0.04, 0.04
4252, 27.70, 22.30, -0.45, -2.25, 10.97, -0.03, 0.04, -0.04
4262, 27.70, 22.30, -1.38, -3.28, 10.52, -0.06, 0.05, 0.05
4272, 27.70, 22.30, -2.56, 1.69, 9.44, -0.01, 0.06, -0.07
4282, 27.70, 22.30, 1.57, -2.19, 9.32, -0.02, 0.05, 0.03
4292, 27.70, 22.30, -0.44, 3.66, 8.27, -0.08, 0.11, -0.02
4302, 27.70, 22.30, 2.70, -2.36, 8.93, -0.04, 0.04, -0.05
4311, 27.70, 22.30, 2.70, -2.36, 8.93, -0.04, 0.04, -0.05
4321, 27.70, 22.30, -0.19, 1.64, 8.86, 0.00, 0.05, 0.09
4332, 27.70, 22.30, 1.79, 3.68, 9.27, -0.05, 0.11, 0.06
4342, 27.70, 22.30, 1.50, -5.27, 10.34, -0.01, 0.06, -0.01
4352, 27.70, 22.30, -1.24, -1.36, 11.11, -0.04, 0.02, -0.01
4362, 27.70, 22.30, -2.17, 3.20, 10.46, -0.05, 0.11, -0.02
4372, 27.70, 22.30, 0.96, -5.25, 9.79, -0.03, 0.04, 0.04
4382, 27.70, 22.30, -1.50, 2.56, 8.35, -0.03, 0.06, -0.04
4392, 27.70, 22.30, 1.63, -1.20, 9.31, -0.06, 0.06, -0.05
4402, 27.70, 22.30, 1.53, 1.82, 8.46, -0.03, 0.11, 0.08
4412, 27.70, 22.30, -0.77, -4.54, 10.14, -0.02, 0.03, -0.06
4422, 27.70, 22.30, -1.18, 0.35, 10.25, -0.05, 0.04, 0.03
4432, 27.70, 22.30, 1.01, 2.73, 9.88, -0.02, 0.10, -0.05
4442, 27.70, 22.30, 1.51, -1.36, 10.26, -0.03, 0.09, 0.04
4452, 27.70, 22.30, -0.10, -0.17, 7.53, -0.07, 0.09, -0.04
4462, 27.70, 22.30, 2.16, -1.76, 8.15, -0.01, 0.03, -0.04
4472, 27.70, 22.30, -2.01, 3.32, 9.63, -0.03, 0.08, 0.09
4482, 27.70, 22.30, 1.02, -4.84, 10.05, -0.09, 0.06, -0.08
4492, 27.70, 22.30, 2.08, 3.55, 9.59, -0.03, 0.06, 0.01
4502, 27.70, 22.30, -0.17, -2.70, 10.82, 0.00, 0.06, 0.01
4512, 27.70, 22.30, -1.49, -0.04, 11.69, -0.07, 0.07, 0.03
4522, 27.70, 22.30, -2.29, 2.07, 9.29, -0.04, 0.07, -0.05
4532, 27.70, 22.30, 1.84, -5.52, 8.38, 0.01, 0.02, 0.04
4542, 27.70, 22.30, -1.24, 3.70, 8.30, -0.04, 0.08, -0.04
4552, 27.70, 22.30, 2.16, -0.41, 10.18, -0.08, 0.07, -0.07
4562, 27.70, 22.30, 0.02, -2.00, 9.22, -0.01, 0.06, 0.08
4572, 27.70, 22.30, -0.81, -5.59, 10.02, 0.01, 0.01, -0.10
4582, 27.70, 22.30, -1.21, 4.85, 11.25, -0.08, 0.06, 0.05
4592, 27.70, 22.30, 0.31, -0.47, 9.65, -0.04, 0.10, -0.02
4601, 27.70, 22.30, 0.31, -0.47, 9.65, -0.04, 0.10, -0.02
4612, 27.70, 22.30, -1.11, 3.76, 7.57, -0.07, 0.10, -0.02
4622, 27.70, 22.30, 2.60, -2.27, 8.78, -0.02, 0.06, -0.00
4632, 27.70, 22.30, -1.33, 1.42, 8.24, -0.01, 0.06, 0.03
4642, 27.70, 22.30, 0.96, -4.48, 9.11, -0.08, 0.04, -0.07
4652, 27.70, 22.30, 2.15, 4.06, 9.22, -0.05, 0.08, 0.04
4662, 27.70, 22.30, 1.11, -1.90, 10.72, -0.01, 0.09, -0.01
4672, 27.70, 22.30, -1.04, -4.28, 11.15, -0.05, 0.07, 0.04
4682, 27.70, 22.30, -2.54, 2.39, 10.13, -0.04, 0.08, -0.08
4692, 27.70, 22.30, 0.71, -2.09, 10.46, -0.01, 0.05, 0.05
4702, 27.70, 22.30, -2.23, 0.86, 8.80, -0.06, 0.09, 0.02
4712, 27.70, 22.30, 1.70, -1.62, 8.38, -0.08, 0.05, -0.11
4722, 27.70, 22.30, -0.20, 2.32, 8.06, -0.02, 0.06, 0.07
4732, 27.70, 22.30, -0.75, -4.77, 10.05, -0.02, 0.04, -0.05
4742, 27.70, 22.30, -0.89, 0.71, 10.72, -0.05, 0.08, 0.03
4752, 27.70, 22.30, 1.34, -0.89, 9.61, -0.01, 0.08, -0.04
4762, 27.70, 22.30, 1.39, -0.87, 10.38, -0.03, 0.02, 0.00
4772, 27.70, 22.30, -1.54, 4.50, 9.05, -0.08, 0.10, -0.04
4782, 27.70, 22.30, 1.85, -6.47, 8.95, -0.02, 0.04, -0.01
4792, 27.70, 22.30, -0.63, 2.24, 7.91, 0.02, 0.02, 0.03
4802, 27.70, 22.30, 0.37, -1.37, 8.80, -0.07, 0.03, -0.06
4812, 27.70, 22.30, 2.45, 2.26, 8.69, -0.07, 0.10, 0.05
4822, 27.70, 22.30, 2.02, -2.41, 9.32, -0.00, 0.07, -0.05
4832, 27.70, 22.30, 0.21, -1.51, 10.84, -0.06, 0.05, 0.05
4842, 27.70, 22.30, -2.21, 1.94, 10.86, -0.06, 0.09, -0.05
4852, 27.70, 22.30, 0.13, -4.23, 11.40, 0.01, 0.05, 0.05
4862, 27.70, 22.30, -1.45, -0.20, 9.11, -0.05, 0.08, 0.01
4872, 27.70, 22.30, 2.11, -0.31, 8.60, -0.07, 0.02, -0.11
4882, 27.70, 22.30, 0.21, 2.93, 8.14, -0.02, 0.07, 0.07
4892, 27.70, 22.30, -0.99, -7.81, 10.04, -0.02, 0.02, -0.04
4902, 27.70, 22.30, -0.04, 1.41, 10.62, -0.04, 0.05, -0.00
4912, 27.70, 22.30, 0.96, 3.86, 9.30, -0.03, 0.09, -0.01
4922, 27.70, 22.30, 0.98, -3.05, 10.33, -0.05, 0.07, 0.05
4932, 27.70, 22.30, -0.77, 1.87, 8.56, -0.07, 0.09, -0.08
4942, 27.70, 22.30, 2.36, -3.91, 8.50, -0.03, 0.02, -0.00
4952, 27.70, 22.30, -0.67, 2.62, 7.84, -0.01, 0.06, 0.05
4962, 27.70, 22.30, 0.75, -1.18, 8.93, -0.09, 0.09, -0.07
4972, 27.70, 22.30, 2.55, -0.20, 8.55, -0.04, 0.10, 0.06
4982, 27.70, 22.30, 1.59, -1.88, 9.94, 0.01, 0.03, -0.07
4992, 27.70, 22.30, -0.62, 0.85, 11.41, -0.06, 0.03, 0.04
5002, 27.70, 22.30, -4.04, -0.13, 11.43, -0.06, 0.11, -0.01
5012, 27.70, 22.30, 0.87, -3.71, 11.34, -0.00, 0.05, 0.00
5022, 27.70, 22.30, -2.33, 3.07, 8.40, -0.05, 0.07, 0.00
5032, 27.70, 22.30, 1.66, -1.83, 8.78, -0.08, 0.06, -0.07
5042, 27.70, 22.30, 0.08, 1.66, 8.56, 0.00, 0.09, 0.05
5052, 27.70, 22.30, -0.49, -5.87, 9.90, -0.01, 0.01, -0.05
5062, 27.70, 22.30, -0.11, 3.44, 10.13, -0.07, 0.02, 0.01
5072, 27.70, 22.30, 0.59, 2.29, 9.17, -0.02, 0.12, -0.01
5082, 27.70, 22.30, 2.18, -5.00, 10.50, -0.04, 0.06, 0.04
5092, 27.70, 22.30, -0.74, 3.45, 8.18, -0.07, 0.08, -0.09
5102, 27.70, 22.30, 1.72, -1.45, 8.50, -0.02, 0.05, 0.01
5112, 27.70, 22.30, -1.20, 0.48, 8.30, -0.04, 0.12, 0.08
5122, 27.70, 22.30, 0.21, -3.36, 10.81, -0.07, 0.04, -0.12
5132, 27.70, 22.30, 0.79, 3.59, 9.01, -0.04, 0.07, 0.07
5142, 27.70, 22.30, 0.91, -1.96, 10.17, -0.02, 0.06, -0.03
5152, 27.70, 22.30, -0.21, -0.96, 11.38, -0.05, 0.09, 0.02
5162, 27.70, 22.30, -0.80, 0.85, 9.53, -0.03, 0.08, -0.03
5172, 27.70, 22.30, 1.18, -2.37, 8.91, -0.01, 0.01, 0.01
5182, 27.70, 22.30, -2.54, 3.77, 8.25, -0.06, 0.08, -0.00
5192, 27.70, 22.30, 2.07, -4.72, 9.66, -0.07, 0.05, -0.06
5202, 27.70, 22.30, 0.56, 1.85, 9.32, 0.00, 0.05, 0.01
5212, 27.70, 22.30, -1.13, -3.20, 10.87, -0.05, 0.02, -0.04
5222, 27.70, 22.30, -1.07, 0.95, 10.09, -0.07, 0.10, 0.05
5232, 27.70, 22.30, 0.51, 0.55, 8.91, -0.01, 0.07, -0.05
5242, 27.70, 22.30, 1.77, -1.70, 8.33, -0.04, 0.03, 0.04
5252, 27.70, 22.30, -0.47, 4.53, 7.77, -0.06, 0.07, -0.04
5262, 27.70, 22.30, 2.71, -2.32, 8.51, -0.02, 0.06, 0.02
5272, 27.70, 22.30, -0.42, -0.92, 8.74, -0.04, 0.09, 0.05
5282, 27.70, 22.30, 1.01, -2.47, 10.31, -0.07, 0.03, -0.12
5292, 27.70, 22.30, 0.18, 3.82, 10.59, -0.03, 0.08, 0.07
5302, 27.70, 22.30, -1.13, -6.18, 11.20, -0.02, 0.06, -0.01
5312, 27.70, 22.30, -1.10, -0.67, 9.45, -0.04, 0.02, -0.01
5322, 27.70, 22.30, -1.06, 3.35, 7.86, -0.02, 0.06, -0.02
5332, 27.70, 22.30, 2.28, -3.18, 9.57, -0.02, 0.05, 0.05
5342, 27.70, 22.30, -0.65, 2.26, 9.39, -0.05, 0.09, -0.08
5352, 27.70, 22.30, 2.70, -3.46, 10.35, -0.03, 0.06, -0.03
5361, 27.70, 22.30, 2.70, -3.46, 10.35, -0.03, 0.06, -0.03
5371, 27.70, 22.30, -0.37, 1.41, 9.02, -0.01, 0.05, 0.06
5382, 27.70, 22.30, 1.14, 1.40, 7.42, -0.05, 0.11, 0.06
5391, 27.70, 22.30, 1.14, 1.40, 7.42, -0.05, 0.11, 0.06
5402, 27.70, 22.30, 1.34, -0.86, 10.26, -0.06, 0.02, 0.03
5412, 27.70, 22.30, -2.49, -0.11, 10.83, -0.05, 0.08, -0.03
5422, 27.70, 22.30, 0.63, -2.97, 11.90, 0.00, 0.05, 0.01
5432, 27.70, 22.30, -2.09, 2.54, 9.02, -0.05, 0.07, 0.01
5441, 27.70, 22.30, -2.09, 2.54, 9.02, -0.05, 0.07, 0.01
5451, 27.70, 22.30, 1.02, -4.04, 9.27, -0.09, 0.06, -0.07
5461, 27.70, 22.30, 2.01, 3.90, 9.99, -0.03, 0.07, 0.03
5471, 27.70, 22.30, 0.44, -3.05, 10.69, 0.00, 0.03, -0.02
5481, 27.70, 22.30, -1.06, -1.07, 10.48, -0.07, 0.04, 0.00
5492, 27.70, 22.30, 2.51, -4.42, 8.03, -0.04, 0.04, 0.05
5502, 27.70, 22.30, -0.06, 3.61, 7.71, -0.07, 0.08, -0.08
5511, 27.70, 22.30, -0.06, 3.61, 7.71, -0.07, 0.08, -0.08
5522, 27.70, 22.30, -1.81, -0.60, 9.84, -0.06, 0.10, 0.01
5531, 27.70, 22.30, -1.81, -0.60, 9.84, -0.06, 0.10, 0.01
5541, 27.70, 22.30, -1.61, -2.86, 8.66, -0.06, 0.02, -0.11
5551, 27.70, 22.30, 0.71, 5.54, 7.69, -0.04, 0.08, 0.07
5561, 27.70, 22.30, 2.09, -2.05, 9.12, -0.02, 0.07, -0.01
5571, 27.70, 22.30, 1.00, -2.27, 10.90, -0.05, 0.03, 0.01
5581, 27.70, 22.30, -2.35, 0.80, 10.49, -0.03, 0.07, -0.04
5591, 27.70, 22.30, 1.53, -2.49, 9.78, 0.00, 0.04, 0.03
5601, 27.70, 22.30, -2.09, 2.66, 8.68, -0.06, 0.10, -0.02
5611, 27.70, 22.30, 3.04, -4.02, 8.36, -0.05, 0.04, -0.04
5621, 27.70, 22.30, -0.01, 2.33, 9.13, 0.03, 0.04, 0.03
5631, 27.70, 22.30, -1.42, -3.27, 10.39, -0.06, 0.02, -0.05
5641, 27.70, 22.30, -1.89, 0.96, 10.41, -0.08, 0.08, 0.05
5651, 27.70, 22.30, 1.38, 0.32, 9.06, 0.01, 0.06, -0.03
5661, 27.70, 22.30, 1.95, -1.05, 8.60, -0.06, 0.02, 0.05
5671, 27.70, 22.30, 0.40, 2.23, 8.29, -0.05, 0.11, -0.06
5681, 27.70, 22.30, 0.86, -2.85, 12.21, -0.00, 0.06, 0.03
5691, 27.70, 22.30, -0.96, -0.50, 9.36, -0.04, 0.09, 0.00
5701, 27.70, 22.30, 1.32, -1.07, 9.52, -0.07, 0.04, -0.10
5711, 27.70, 22.30, -0.98, 2.96, 9.75, -0.01, 0.11, 0.08
5721, 27.70, 22.30, -1.04, -7.54, 9.69, -0.04, 0.05, -0.04
5731, 27.70, 22.30, -1.05, 0.86, 10.24, -0.05, 0.04, -0.02
5741, 27.70, 22.30, -0.06, 4.07, 10.39, -0.02, 0.09, -0.00
5751, 27.70, 22.30, 1.02, -3.40, 11.28, -0.05, 0.05, 0.05
5761, 27.70, 22.30, 0.23, 3.05, 7.49, -0.08, 0.07, -0.08
5771, 27.70, 22.30, 2.62, -3.16, 7.99, -0.02, 0.02, 0.04
5781, 27.70, 22.30, -0.49, 1.46, 9.00, -0.04, 0.10, 0.01
5792, 27.70, 22.30, 0.53, -2.31, 9.39, -0.01, 0.09, 0.08
5801, 27.70, 22.30, 0.53, -2.31, 9.39, -0.01, 0.09, 0.08
5811, 27.70, 22.30, -0.66, -2.46, 9.51, -0.00, -0.03, -0.09
5821, 27.70, 22.30, -1.56, 1.57, 9.84, -0.07, 0.02, 0.03
5831, 27.70, 22.30, -1.51, -0.22, 8.34, -0.04, 0.11, -0.01
5841, 27.70, 22.30, 1.96, -2.58, 9.72, -0.04, 0.02, -0.00
5851, 27.70, 22.30, -1.71, 4.49, 9.08, -0.07, 0.07, -0.03
5861, 27.70, 22.30, 2.69, -2.66, 10.34, -0.04, 0.06, -0.00
5871, 27.70, 22.30, -1.62, 1.01, 11.30, -0.01, 0.08, 0.05
5881, 27.70, 22.30, -0.81, -5.37, 9.39, -0.06, 0.06, -0.07
5891, 27.70, 22.30, 1.04, 5.54, 7.57, -0.03, 0.08, 0.03
5901, 27.70, 22.30, 1.75, 0.07, 8.33, -0.01, 0.07, -0.01
5912, 27.70, 22.30, -0.00, 1.73, 8.60, -0.02, 0.08, -0.07
5921, 27.70, 22.30, -0.00, 1.73, 8.60, -0.02, 0.08, -0.07
5931, 27.70, 22.30, 0.81, -2.40, 11.85, -0.00, 0.03, 0.04
5942, 27.70, 22.30, 1.57, -1.91, 10.94, -0.02, 0.04, -0.01
5951, 27.70, 22.30, 1.57, -1.91, 10.94, -0.02, 0.04, -0.01
5961, 27.70, 22.30, -0.07, 2.14, 8.10, 0.00, 0.08, 0.08
5971, 27.70, 22.30, -0.55, -4.47, 9.89, -0.03, 0.04, -0.08
5981, 27.70, 22.30, -0.67, 0.96, 10.47, -0.06, 0.10, 0.04
5992, 27.70, 22.30, 0.32, -1.90, 10.82, -0.05, 0.03, -0.00
6001, 27.70, 22.30, 0.32, -1.90, 10.82, -0.05, 0.03, -0.00
6011, 27.70, 22.30, -1.13, 5.05, 8.46, -0.08, 0.09, -0.02
6021, 27.70, 22.30, 2.15, -5.20, 9.44, -0.02, 0.07, 0.04
6031, 27.70, 22.30, -0.88, 1.11, 8.80, -0.02, 0.10, -0.00
6042, 27.70, 22.30, 0.64, 2.29, 8.67, 0.00, 0.05, 0.06
6051, 27.70, 22.30, 0.64, 2.29, 8.67, 0.00, 0.05, 0.06
6061, 27.70, 22.30, -0.13, -3.04, 11.36, -0.00, 0.06, -0.04
6072, 27.70, 22.30, 0.89, 2.50, 9.02, 0.00, 0.06, -0.06
6081, 27.70, 22.30, 0.89, 2.50, 9.02, 0.00, 0.06, -0.06
6091, 27.70, 22.30, 1.50, -2.90, 8.18, -0.04, 0.04, 0.04
6101, 27.70, 22.30, -0.31, 0.07, 8.55, -0.06, 0.10, -0.04
6111, 27.70, 22.30, 2.43, -1.47, 9.45, -0.02, 0.01, -0.06
6121, 27.70, 22.30, -0.00, 2.25, 9.94, -0.01, 0.06, 0.10
6132, 27.70, 22.30, 0.78, 1.96, 10.15, -0.00, 0.06, 0.06
6142, 27.70, 22.30, 0.28, -4.58, 11.29, -0.00, 0.02, -0.01
6151, 27.70, 22.30, 0.28, -4.58, 11.29, -0.00, 0.02, -0.01
6161, 27.70, 22.30, 1.72, -1.25, 8.49, -0.05, 0.03, 0.01
6172, 27.70, 22.30, 1.37, -6.57, 8.67, -0.03, 0.05, 0.03
6182, 27.70, 22.30, -1.37, 2.94, 7.88, -0.07, 0.08, -0.09
6192, 27.70, 22.30, 3.11, 0.45, 9.56, -0.02, 0.06, 0.00
6202, 27.70, 22.30, 0.67, -0.83, 9.60, -0.01, 0.09, 0.08
6212, 27.70, 22.30, -1.73, -4.75, 10.94, -0.06, 0.05, -0.10
6222, 27.70, 22.30, -1.88, 2.55, 10.03, -0.04, 0.07, 0.05
6232, 27.70, 22.30, 1.44, 1.96, 8.62, -0.02, 0.08, -0.03
6242, 27.70, 22.30, 2.01, -1.52, 8.37, -0.07, 0.08, 0.05
6252, 27.70, 22.30, 1.23, 1.11, 7.44, -0.06, 0.09, -0.03
6262, 27.70, 22.30, 1.84, -2.51, 9.78, -0.00, 0.01, -0.01
6272, 27.70, 22.30, -2.42, 2.49, 9.93, -0.05, 0.06, 0.02
6282, 27.70, 22.30, 0.90, -4.06, 11.09, -0.10, 0.08, -0.07
6292, 27.70, 22.30, 1.72, 2.97, 10.00, 0.01, 0.08, 0.04
6302, 27.70, 22.30, -1.24, -2.89, 10.67, -0.01, 0.02, -0.03
6312, 27.70, 22.30, -1.71, -0.26, 9.15, -0.06, 0.03, 0.01
6321, 27.70, 22.30, -1.71, -0.26, 9.15, -0.06, 0.03, 0.01
6332, 27.70, 22.30, 2.86, -3.92, 8.50, -0.03, 0.07, 0.05
6342, 27.70, 22.30, -0.71, 3.26, 8.56, -0.07, 0.07, -0.08
6352, 27.70, 22.30, 1.59, -1.66, 10.71, -0.02, 0.02, 0.02
6362, 27.70, 22.30, -0.17, -1.34, 9.70, -0.02, 0.08, 0.06
6372, 27.70, 22.30, -0.92, -3.63, 10.17, -0.07, 0.05, -0.11
6382, 27.70, 22.30, -1.19, 4.75, 9.72, -0.06, 0.07, 0.07
6391, 27.70, 22.30, -1.19, 4.75, 9.72, -0.06, 0.07, 0.07
6402, 27.70, 22.30, 2.71, -1.68, 8.08, -0.05, 0.05, 0.02
6412, 27.70, 22.30, -0.01, 3.45, 7.79, -0.04, 0.07, -0.04
6422, 27.70, 22.30, 2.83, -1.79, 9.22, -0.00, 0.02, 0.01
6432, 27.70, 22.30, -2.30, 0.56, 10.04, -0.07, 0.10, -0.00
