t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
41631, 29.40, 20.60, -0.99, 4.93, 8.81, -0.07, 0.11, -0.07
41641, 29.40, 20.60, -1.44, -2.30, 10.09, -0.01, 0.06, 0.06
41651, 29.40, 20.60, -0.68, 1.92, 8.35, -0.06, 0.09, -0.06
41661, 29.40, 20.60, 0.25, 0.06, 10.81, -0.03, 0.09, -0.00
41671, 29.40, 20.60, -0.47, -0.68, 8.73, -0.02, 0.10, 0.04
41681, 29.40, 20.60, -0.52, -1.31, 9.79, -0.05, 0.04, -0.09
41691, 29.40, 20.60, 0.61, 3.30, 8.81, -0.01, 0.13, 0.08
41701, 29.40, 20.60, -1.25, -7.31, 11.06, -0.07, 0.07, -0.06
41711, 29.40, 20.60, 0.79, 4.08, 8.37, -0.01, 0.07, -0.01
41721, 29.40, 20.60, -0.53, -4.20, 10.22, -0.03, 0.09, -0.01
41731, 29.40, 20.60, -0.44, -3.25, 10.28, -0.07, 0.08, 0.03
41741, 29.40, 20.60, -2.70, 2.26, 9.62, -0.00, 0.07, -0.07
41751, 29.40, 20.60, -1.09, 1.10, 9.06, -0.05, 0.07, 0.06
41761, 29.40, 20.60, -2.21, 1.16, 10.36, -0.06, 0.13, -0.03
41771, 29.40, 20.60, 0.20, -1.92, 9.67, -0.01, 0.05, 0.02
41781, 29.40, 20.60, -3.37, 3.81, 9.85, -0.08, 0.11, -0.03
41791, 29.40, 20.60, 0.37, -4.50, 9.30, -0.03, 0.10, 0.06
41801, 29.40, 20.60, -2.39, 1.93, 10.71, -0.04, 0.11, -0.07
41811, 29.40, 20.60, -0.13, 0.90, 8.55, -0.04, 0.06, -0.04
41821, 29.40, 20.60, -1.44, 0.78, 9.52, -0.01, 0.12, 0.06
41831, 29.40, 20.60, -0.36, -1.35, 9.87, -0.08, 0.09, -0.09
41841, 29.40, 20.60, -0.08, 0.93, 10.24, -0.02, 0.09, 0.05
41851, 29.40, 20.60, -0.84, -3.54, 8.72, -0.04, 0.06, -0.05
41861, 29.40, 20.60, 0.11, 4.50, 10.08, -0.05, 0.14, 0.04
41871, 29.40, 20.60, 1.03, -7.39, 9.22, -0.01, 0.08, -0.00
41881, 29.40, 20.60, -1.13, 1.45, 10.32, -0.04, 0.05, 0.01
41891, 29.40, 20.60, -1.27, 0.66, 7.92, -0.05, 0.13, -0.03
41901, 29.40, 20.60, 0.71, -6.90, 10.94, -0.03, 0.07, 0.06
41911, 29.40, 20.60, -3.28, 4.72, 8.07, -0.06, 0.07, -0.11
41921, 29.40, 20.60, -0.69, -2.44, 9.80, -0.01, 0.10, 0.05
41931, 29.40, 20.60, -1.51, 0.48, 8.56, -0.07, 0.11, -0.03
41941, 29.40, 20.60, -0.27, -1.34, 10.25, -0.02, 0.04, -0.04
41951, 29.40, 20.60, -2.81, 2.72, 7.83, -0.04, 0.10, 0.05
41961, 29.40, 20.60, 1.15, -0.99, 10.23, -0.10, 0.13, -0.04
41971, 29.40, 20.60, 0.61, -0.24, 9.26, 0.01, 0.08, 0.03
41981, 29.40, 20.60, -1.59, -3.35, 9.85, -0.05, 0.07, -0.05
41991, 29.40, 20.60, 0.87, 1.97, 8.73, -0.05, 0.14, 0.07
42001, 29.40, 20.60, -1.27, -7.42, 10.75, -0.03, 0.07, -0.08
42011, 29.40, 20.60, -1.92, 2.89, 8.43, -0.05, 0.06, 0.03
42021, 29.40, 20.60, 0.72, -1.30, 8.92, -0.03, 0.14, -0.02
42031, 29.40, 20.60, -0.00, -0.94, 10.53, -0.04, 0.09, 0.02
42041, 29.40, 20.60, -0.97, 0.42, 9.70, -0.03, 0.10, -0.06
42051, 29.40, 20.60, 0.42, -1.98, 8.14, -0.01, 0.07, 0.02
42061, 29.40, 20.60, -3.18, 4.52, 10.40, -0.08, 0.15, -0.04
42071, 29.40, 20.60, 0.20, -4.22, 10.15, -0.02, 0.06, 0.05
42081, 29.40, 20.60, -2.98, 2.53, 9.21, -0.03, 0.08, -0.03
42091, 29.40, 20.60, 0.51, 0.31, 9.46, -0.05, 0.12, -0.02
42101, 29.40, 20.60, -0.79, -3.72, 10.46, -0.00, 0.10, 0.05
42111, 29.40, 20.60, -2.23, -1.23, 8.93, -0.06, 0.04, -0.13
42121, 29.40, 20.60, 0.06, 4.01, 7.91, -0.02, 0.15, 0.06
42131, 29.40, 20.60, -1.76, -7.26, 10.62, -0.06, 0.08, -0.05
42141, 29.40, 20.60, -0.09, 5.20, 10.07, -0.04, 0.07, -0.02
42151, 29.40, 20.60, 0.38, -4.06, 8.03, -0.03, 0.09, 0.00
42161, 29.40, 20.60, -0.88, -0.78, 11.27, -0.07, 0.10, 0.06
42171, 29.40, 20.60, -0.22, 2.49, 9.03, -0.02, 0.07, -0.08
42181, 29.40, 20.60, -0.88, -0.64, 9.85, -0.04, 0.06, 0.07
42191, 29.40, 20.60, -1.91, 2.38, 8.95, -0.08, 0.13, -0.03
42201, 29.40, 20.60, 0.81, -2.67, 11.52, -0.00, 0.04, 0.01
42211, 29.40, 20.60, -3.13, 2.93, 7.43, -0.07, 0.08, -0.03
42221, 29.40, 20.60, 0.16, -2.64, 10.09, -0.03, 0.12, 0.04
42231, 29.40, 20.60, -0.90, 2.37, 9.41, -0.04, 0.09, -0.02
42241, 29.40, 20.60, -1.39, 0.29, 9.88, -0.06, 0.04, -0.07
42251, 29.40, 20.60, 0.06, 0.93, 7.30, 0.01, 0.13, 0.06
42261, 29.40, 20.60, -0.43, -3.10, 11.76, -0.08, 0.10, -0.09
42271, 29.40, 20.60, -0.20, 2.57, 8.88, -0.03, 0.07, 0.06
42281, 29.40, 20.60, -1.20, -6.30, 8.93, -0.02, 0.07, -0.05
42291, 29.40, 20.60, 0.45, 4.32, 9.49, -0.06, 0.10, 0.02
42301, 29.40, 20.60, 0.61, -4.78, 10.27, -0.01, 0.08, -0.01
42311, 29.40, 20.60, -0.28, -0.65, 8.39, -0.04, 0.04, 0.01
42321, 29.40, 20.60, -4.72, 3.01, 11.14, -0.04, 0.11, -0.05
42331, 29.40, 20.60, 2.82, -4.36, 10.14, -0.04, 0.04, 0.07
42341, 29.40, 20.60, -3.75, 4.15, 9.50, -0.06, 0.06, -0.08
42351, 29.40, 20.60, 0.47, -2.20, 9.23, -0.01, 0.08, 0.05
42361, 29.40, 20.60, -1.92, -1.52, 10.67, -0.05, 0.07, -0.02
42371, 29.40, 20.60, -0.61, -0.16, 8.73, -0.03, 0.01, -0.05
42381, 29.40, 20.60, -2.82, 2.06, 9.38, -0.03, 0.12, 0.03
42391, 29.40, 20.60, -0.25, -1.74, 10.23, -0.09, 0.06, -0.06
42401, 29.40, 20.60, -0.51, 2.23, 8.40, 0.03, 0.05, 0.01
42411, 29.40, 20.60, -0.29, -3.85, 8.61, -0.07, 0.09, -0.05
42421, 29.40, 20.60, -0.12, 1.29, 10.07, -0.03, 0.11, 0.05
42431, 29.40, 20.60, -1.82, -6.27, 10.21, -0.01, 0.02, -0.09
42441, 29.40, 20.60, -1.09, 5.08, 8.88, -0.05, 0.08, 0.06
42451, 29.40, 20.60, -0.18, -4.98, 10.00, -0.04, 0.11, -0.00
42461, 29.40, 20.60, -0.19, -0.21, 9.77, -0.03, 0.02, 0.00
42471, 29.40, 20.60, -3.22, 4.03, 9.35, -0.05, 0.11, -0.03
42481, 29.40, 20.60, 0.70, -5.17, 9.34, -0.04, 0.09, 0.07
42491, 29.40, 20.60, -0.87, 5.55, 10.84, -0.06, 0.09, -0.08
42501, 29.40, 20.60, -1.49, -0.67, 8.51, -0.02, 0.05, 0.06
42511, 29.40, 20.60, -1.53, 0.43, 10.07, -0.07, 0.14, -0.01
42521, 29.40, 20.60, 0.97, -0.44, 10.09, -0.04, 0.03, -0.07
42531, 29.40, 20.60, -4.47, 0.68, 9.54, -0.03, 0.07, 0.06
42541, 29.40, 20.60, 0.87, -0.61, 8.59, -0.10, 0.09, -0.05
42551, 29.40, 20.60, -0.32, 1.83, 10.52, 0.02, 0.06, 0.02
42561, 29.40, 20.60, -0.57, -4.60, 8.65, -0.05, 0.05, -0.06
42571, 29.40, 20.60, 0.70, 4.23, 9.47, -0.06, 0.12, 0.03
42581, 29.40, 20.60, -0.05, -6.21, 9.69, -0.01, 0.05, -0.06
42591, 29.40, 20.60, -3.73, 1.85, 10.31, -0.05, 0.05, 0.04
42601, 29.40, 20.60, 1.53, 0.77, 7.35, -0.03, 0.11, -0.03
42611, 29.40, 20.60, -0.50, -1.53, 11.16, -0.04, 0.09, 0.03
42621, 29.40, 20.60, -1.05, 0.18, 8.69, -0.03, 0.10, -0.05
42631, 29.40, 20.60, -0.57, -1.58, 8.73, -0.00, 0.05, 0.04
42641, 29.40, 20.60, -2.06, 4.39, 9.24, -0.07, 0.15, -0.03
42651, 29.40, 20.60, 0.40, -1.50, 9.62, -0.03, 0.06, 0.05
42661, 29.40, 20.60, -2.62, 3.42, 9.33, -0.04, 0.08, -0.06
42671, 29.40, 20.60, -0.06, 0.22, 9.24, -0.05, 0.09, -0.01
42681, 29.40, 20.60, -1.11, -3.87, 10.88, -0.01, 0.10, 0.05
42691, 29.40, 20.60, -0.72, -0.37, 8.66, -0.06, 0.04, -0.12
42701, 29.40, 20.60, -0.71, 4.15, 8.54, -0.03, 0.12, 0.07
42711, 29.40, 20.60, -0.01, -7.81, 8.76, -0.07, 0.08, -0.06
42721, 29.40, 20.60, -0.47, 5.14, 9.96, -0.01, 0.07, -0.01
42731, 29.40, 20.60, -0.07, -3.83, 8.27, -0.02, 0.07, -0.02
42741, 29.40, 20.60, -2.03, -1.26, 10.75, -0.07, 0.10, 0.04
42751, 29.40, 20.60, 0.62, -0.25, 8.02, -0.01, 0.07, -0.08
42761, 29.40, 20.60, -0.99, 1.25, 9.67, -0.04, 0.06, 0.05
42771, 29.40, 20.60, -2.17, 2.02, 9.06, -0.07, 0.13, -0.01
42781, 29.40, 20.60, 0.60, -3.54, 10.21, -0.00, 0.05, 0.01
42791, 29.40, 20.60, -3.88, 6.04, 9.40, -0.08, 0.09, -0.04
42801, 29.40, 20.60, 0.02, -3.68, 9.39, -0.03, 0.10, 0.08
42811, 29.40, 20.60, -1.65, 0.95, 10.32, -0.04, 0.09, -0.09
42821, 29.40, 20.60, -1.73, 1.04, 8.66, -0.05, 0.03, -0.00
42831, 29.40, 20.60, -1.91, -0.16, 9.89, -0.03, 0.11, 0.05
42841, 29.40, 20.60, 0.55, -1.79, 10.05, -0.05, 0.06, -0.10
42851, 29.40, 20.60, -2.20, 0.97, 9.56, 0.01, 0.05, 0.06
42861, 29.40, 20.60, 0.59, -2.98, 7.87, -0.08, 0.07, -0.07
42871, 29.40, 20.60, 0.45, 3.38, 10.78, -0.02, 0.10, 0.01
42881, 29.40, 20.60, 0.78, -6.57, 8.68, -0.00, 0.04, -0.04
42891, 29.40, 20.60, -1.40, 3.06, 9.73, -0.06, 0.06, 0.02
42901, 29.40, 20.60, 0.32, -1.16, 8.95, -0.03, 0.12, -0.02
42911, 29.40, 20.60, -0.27, -3.22, 10.63, -0.06, 0.04, 0.06
42921, 29.40, 20.60, -1.97, 4.60, 7.71, -0.03, 0.07, -0.07
42931, 29.40, 20.60, -0.96, -2.40, 10.31, -0.02, 0.09, 0.07
42941, 29.40, 20.60, 0.38, 0.46, 9.20, -0.07, 0.08, -0.03
42951, 29.40, 20.60, -1.82, -1.82, 9.20, -0.00, 0.02, -0.01
42961, 29.40, 20.60, -2.56, 2.98, 9.43, -0.08, 0.12, -0.03
42971, 29.40, 20.60, -0.67, -3.00, 10.10, -0.04, 0.04, -0.02
42981, 29.40, 20.60, -2.46, 1.60, 9.37, 0.01, 0.06, 0.00
42991, 29.40, 20.60, -0.49, 0.37, 9.28, -0.08, 0.08, -0.05
43001, 29.40, 20.60, -0.49, -0.67, 10.75, -0.01, 0.09, 0.07
43011, 29.40, 20.60, -1.29, -5.16, 8.91, -0.04, 0.03, -0.12
43021, 29.40, 20.60, -0.73, 7.19, 9.12, -0.06, 0.08, 0.06
43031, 29.40, 20.60, -0.07, -8.51, 8.84, -0.03, 0.09, -0.01
43041, 29.40, 20.60, -1.49, 2.31, 11.32, -0.04, 0.05, -0.01
43051, 29.40, 20.60, 0.55, 2.07, 7.29, -0.02, 0.09, 0.01
43061, 29.40, 20.60, -1.27, -5.16, 10.33, -0.06, 0.09, 0.06
43071, 29.40, 20.60, -0.18, 3.36, 8.74, -0.02, 0.08, -0.09
43081, 29.40, 20.60, -1.59, -0.45, 9.73, -0.02, 0.04, 0.08
43091, 29.40, 20.60, -0.99, 2.81, 8.62, -0.09, 0.12, -0.03
43101, 29.40, 20.60, -0.01, -3.65, 10.50, -0.01, 0.03, -0.00
43111, 29.40, 20.60, -3.55, 2.92, 8.92, -0.06, 0.08, -0.04
43121, 29.40, 20.60, 0.35, 0.25, 8.84, -0.06, 0.06, 0.00
43131, 29.40, 20.60, -1.67, -1.11, 10.49, -0.00, 0.07, 0.01
43141, 29.40, 20.60, -1.19, -0.52, 9.21, -0.05, 0.05, -0.09
43151, 29.40, 20.60, -0.00, 2.60, 9.87, -0.00, 0.07, 0.07
43161, 29.40, 20.60, -1.19, -5.98, 9.06, -0.05, 0.07, -0.08
43171, 29.40, 20.60, -0.58, 4.71, 10.01, -0.03, 0.07, 0.03
43181, 29.40, 20.60, 0.63, -3.46, 7.94, -0.04, 0.02, -0.03
43191, 29.40, 20.60, -2.13, 0.45, 11.55, -0.05, 0.07, 0.03
43201, 29.40, 20.60, 0.74, -1.82, 8.05, -0.02, 0.07, -0.03
43211, 29.40, 20.60, -0.50, -1.82, 10.50, -0.05, 0.04, 0.02
43221, 29.40, 20.60, -2.92, 3.65, 8.19, -0.05, 0.09, -0.04
43231, 29.40, 20.60, -1.08, -4.83, 10.35, -0.03, 0.03, 0.08
43241, 29.40, 20.60, 0.09, 5.12, 7.29, -0.06, 0.10, -0.07
43251, 29.40, 20.60, -0.78, -1.31, 11.07, -0.01, 0.07, 0.05
43261, 29.40, 20.60, -0.12, -1.18, 8.71, -0.05, 0.09, -0.01
43271, 29.40, 20.60, -0.48, 0.70, 9.48, -0.03, 0.03, -0.05
43281, 29.40, 20.60, -1.20, 1.95, 8.98, -0.01, 0.11, 0.06
43291, 29.40, 20.60, -0.99, -4.28, 10.63, -0.08, 0.04, -0.08
43301, 29.40, 20.60, -0.26, 2.22, 9.22, 0.02, 0.06, 0.02
43311, 29.40, 20.60, -1.62, -4.26, 10.05, -0.05, 0.08, -0.05
43321, 29.40, 20.60, 0.08, 1.00, 9.56, -0.04, 0.06, 0.06
43331, 29.40, 20.60, -1.34, -2.55, 7.98, -0.01, 0.02, -0.08
43341, 29.40, 20.60, -0.63, 2.17, 10.71, -0.06, 0.10, 0.04
43351, 29.40, 20.60, -1.63, -1.92, 8.72, -0.05, 0.06, -0.00
43361, 29.40, 20.60, -0.78, -4.24, 9.97, -0.02, 0.04, -0.00
43371, 29.40, 20.60, -3.37, 5.19, 8.74, -0.06, 0.11, -0.03
43381, 29.40, 20.60, -0.98, -6.68, 11.47, -0.03, 0.05, 0.07
43391, 29.40, 20.60, -1.75, 4.45, 7.28, -0.06, 0.08, -0.09
43401, 29.40, 20.60, -0.10, -0.74, 10.32, -0.01, 0.09, 0.06
43411, 29.40, 20.60, -0.51, -1.21, 8.96, -0.07, 0.10, 0.01
43421, 29.40, 20.60, -0.69, 0.62, 10.46, -0.03, 0.03, -0.07
43431, 29.40, 20.60, -1.58, 3.39, 8.16, -0.02, 0.08, 0.07
43441, 29.40, 20.60, -0.38, -0.91, 11.29, -0.11, 0.10, -0.06
43451, 29.40, 20.60, 1.17, 3.41, 9.44, 0.02, 0.06, 0.03
43461, 29.40, 20.60, -3.40, -5.87, 9.99, -0.04, 0.05, -0.05
43471, 29.40, 20.60, 1.09, 2.25, 9.30, -0.05, 0.11, 0.03
43481, 29.40, 20.60, -1.05, -3.95, 9.70, -0.01, 0.04, -0.07
43491, 29.40, 20.60, -2.38, 0.11, 9.95, -0.05, 0.05, 0.02
43501, 29.40, 20.60, -0.73, 2.88, 8.26, -0.03, 0.09, -0.02
43511, 29.40, 20.60, 0.56, -3.22, 11.09, -0.05, 0.06, 0.03
43521, 29.40, 20.60, -2.56, 2.46, 7.92, -0.03, 0.09, -0.06
43531, 29.40, 20.60, -0.59, -2.10, 10.17, -0.01, 0.05, 0.04
43541, 29.40, 20.60, -1.60, 4.55, 7.53, -0.08, 0.11, -0.03
43551, 29.40, 20.60, -0.83, -2.26, 10.60, -0.01, 0.04, 0.04
43561, 29.40, 20.60, -0.90, 3.30, 8.05, -0.04, 0.09, -0.03
43571, 29.40, 20.60, -0.47, 0.72, 11.43, -0.05, 0.08, 0.01
43581, 29.40, 20.60, 0.59, -1.24, 8.82, -0.01, 0.09, 0.04
43591, 29.40, 20.60, -1.50, -0.78, 9.59, -0.05, 0.05, -0.13
43601, 29.40, 20.60, 0.42, 5.09, 9.03, -0.02, 0.12, 0.08
43611, 29.40, 20.60, -2.50, -9.85, 10.21, -0.07, 0.07, -0.06
43621, 29.40, 20.60, 0.01, 5.63, 8.71, -0.03, 0.08, -0.01
43631, 29.40, 20.60, -0.36, -2.56, 8.88, -0.05, 0.08, 0.00
43641, 29.40, 20.60, -1.71, -3.64, 11.46, -0.06, 0.09, 0.05
43651, 29.40, 20.60, -1.46, 2.94, 7.80, -0.01, 0.09, -0.09
43661, 29.40, 20.60, -0.15, 1.17, 10.62, -0.05, 0.08, 0.08
43671, 29.40, 20.60, -2.36, 0.11, 8.36, -0.07, 0.14, -0.02
43681, 29.40, 20.60, -0.26, -3.22, 10.24, 0.02, 0.06, 0.01
43691, 29.40, 20.60, -1.81, 6.53, 7.23, -0.08, 0.12, -0.03
43701, 29.40, 20.60, -0.66, -4.79, 10.80, -0.03, 0.09, 0.08
43711, 29.40, 20.60, -0.50, 1.54, 9.05, -0.04, 0.09, -0.09
43721, 29.40, 20.60, -1.92, 0.95, 10.12, -0.04, 0.07, -0.01
43731, 29.40, 20.60, 0.23, -0.84, 8.81, -0.02, 0.13, 0.05
43741, 29.40, 20.60, -1.27, -4.17, 10.68, -0.07, 0.08, -0.10
43751, 29.40, 20.60, -1.05, 2.89, 8.42, -0.02, 0.09, 0.06
43761, 29.40, 20.60, -1.91, -5.03, 10.15, -0.07, 0.09, -0.06
43771, 29.40, 20.60, 1.29, 3.35, 9.27, -0.03, 0.11, 0.04
43781, 29.40, 20.60, -0.92, -6.06, 9.68, -0.02, 0.04, -0.03
43791, 29.40, 20.60, -0.41, 0.34, 9.73, -0.05, 0.06, 0.01
43801, 29.40, 20.60, -2.82, 3.44, 10.22, -0.05, 0.11, -0.01
43811, 29.40, 20.60, 2.44, -5.21, 9.81, -0.04, 0.06, 0.06
43821, 29.40, 20.60, -3.57, 4.02, 9.40, -0.02, 0.08, -0.10
43831, 29.40, 20.60, -0.50, -1.57, 10.13, -0.02, 0.07, 0.06
43841, 29.40, 20.60, -1.93, -2.51, 8.90, -0.06, 0.10, -0.04
43851, 29.40, 20.60, -0.09, -0.13, 8.79, -0.00, 0.05, -0.02
43861, 29.40, 20.60, -3.16, 3.02, 8.24, -0.07, 0.10, 0.01
43871, 29.40, 20.60, -0.44, -1.88, 10.26, -0.07, 0.08, -0.01
43881, 29.40, 20.60, 0.66, 2.13, 8.77, 0.03, 0.09, 0.02
43891, 29.40, 20.60, -0.71, -3.58, 9.47, -0.07, 0.08, -0.05
43901, 29.40, 20.60, 0.54, 0.71, 9.09, -0.02, 0.11, 0.07
43911, 29.40, 20.60, -0.85, -6.14, 10.22, -0.04, 0.05, -0.09
43921, 29.40, 20.60, -2.92, 3.43, 8.74, -0.05, 0.07, 0.05
43931, 29.40, 20.60, 0.67, -1.72, 8.65, -0.04, 0.10, -0.01
43941, 29.40, 20.60, 0.11, -2.33, 10.20, -0.02, 0.09, 0.00
43951, 29.40, 20.60, -2.48, 1.86, 8.70, -0.01, 0.08, -0.05
43961, 29.40, 20.60, -0.27, -3.62, 8.45, -0.05, 0.06, 0.04
43971, 29.40, 20.60, -1.90, 4.07, 10.02, -0.06, 0.11, -0.05
43981, 29.40, 20.60, -1.25, -2.22, 9.88, -0.03, 0.05, 0.06
43991, 29.40, 20.60, -1.58, 2.70, 8.97, -0.07, 0.07, -0.05
44001, 29.40, 20.60, -0.29, -0.86, 9.95, -0.04, 0.09, 0.02
44011, 29.40, 20.60, -0.80, -1.65, 9.79, -0.03, 0.07, 0.02
44021, 29.40, 20.60, -1.46, -0.34, 8.93, -0.05, 0.02, -0.10
44031, 29.40, 20.60, -0.08, 2.76, 10.01, -0.02, 0.11, 0.07
44041, 29.40, 20.60, -0.97, -7.65, 9.82, -0.06, 0.06, -0.06
44051, 29.40, 20.60, -0.78, 4.84, 8.93, -0.02, 0.04, -0.01
44061, 29.40, 20.60, -0.41, -4.16, 8.64, -0.03, 0.07, -0.03
44071, 29.40, 20.60, -1.42, -2.38, 11.70, -0.05, 0.07, 0.05
44081, 29.40, 20.60, -2.25, 3.14, 8.19, 0.00, 0.05, -0.07
44091, 29.40, 20.60, -0.34, -0.48, 9.84, -0.04, 0.04, 0.07
44101, 29.40, 20.60, -3.14, -0.34, 9.36, -0.05, 0.10, -0.03
44111, 29.40, 20.60, -0.78, -2.70, 10.45, -0.01, 0.05, 0.02
44121, 29.40, 20.60, -2.29, 6.27, 7.85, -0.09, 0.09, -0.03
44131, 29.40, 20.60, -0.54, -3.03, 9.77, -0.02, 0.06, 0.07
44141, 29.40, 20.60, -0.23, 3.73, 8.86, -0.03, 0.08, -0.07
44151, 29.40, 20.60, -0.77, 0.78, 10.07, -0.04, 0.01, -0.03
44161, 29.40, 20.60, -0.75, -0.36, 7.97, -0.03, 0.10, 0.06
44171, 29.40, 20.60, 0.50, -2.48, 9.76, -0.07, 0.06, -0.11
44181, 29.40, 20.60, -1.04, 1.69, 9.50, -0.01, 0.06, 0.07
44191, 29.40, 20.60, 0.70, -3.51, 7.89, -0.07, 0.06, -0.05
44201, 29.40, 20.60, 0.40, 3.41, 10.00, -0.02, 0.11, 0.02
44211, 29.40, 20.60, 0.72, -7.97, 9.20, -0.01, 0.05, -0.05
44221, 29.40, 20.60, -2.00, 2.89, 10.09, -0.06, 0.06, 0.03
44231, 29.40, 20.60, -0.39, 0.07, 7.99, -0.02, 0.09, -0.04
44241, 29.40, 20.60, -0.18, -3.52, 10.49, -0.02, 0.07, 0.07
44251, 29.40, 20.60, -0.60, 4.53, 7.67, -0.06, 0.07, -0.07
44261, 29.40, 20.60, -1.79, -2.69, 10.21, -0.00, 0.07, 0.04
44271, 29.40, 20.60, -0.26, 0.55, 8.36, -0.06, 0.11, -0.04
44281, 29.40, 20.60, -1.17, -0.85, 10.21, -0.03, 0.07, 0.01
44291, 29.40, 20.60, -2.49, 2.31, 8.55, -0.06, 0.12, 0.01
44301, 29.40, 20.60, -0.77, -2.17, 10.24, -0.08, 0.10, -0.06
44311, 29.40, 20.60, -0.87, 1.90, 8.51, 0.01, 0.09, 0.05
44321, 29.40, 20.60, -1.16, -2.50, 10.59, -0.07, 0.13, -0.05
44331, 29.40, 20.60, 0.26, -0.50, 9.28, -0.02, 0.10, 0.05
44341, 29.40, 20.60, -3.04, -4.59, 10.35, -0.02, 0.05, -0.09
44351, 29.40, 20.60, -0.78, 5.72, 8.63, -0.07, 0.10, 0.04
44361, 29.40, 20.60, -1.65, -6.12, 10.26, -0.02, 0.09, -0.03
44371, 29.40, 20.60, -0.43, 0.45, 9.45, -0.03, 0.06, 0.00
44381, 29.40, 20.60, -2.96, 2.80, 9.79, -0.04, 0.12, -0.03
44391, 29.40, 20.60, 1.37, -4.75, 9.00, -0.04, 0.07, 0.09
44401, 29.40, 20.60, -2.62, 2.86, 10.28, -0.05, 0.08, -0.09
44411, 29.40, 20.60, -0.97, -0.16, 9.31, -0.01, 0.07, 0.06
44421, 29.40, 20.60, -1.88, 1.86, 10.73, -0.09, 0.11, 0.02
44431, 29.40, 20.60, -0.06, -2.37, 9.41, -0.01, 0.02, -0.08
44441, 29.40, 20.60, -4.40, 1.59, 9.61, -0.02, 0.07, 0.06
44451, 29.40, 20.60, -0.36, 1.59, 9.38, -0.11, 0.07, -0.06
44461, 29.40, 20.60, -0.69, 0.77, 10.30, 0.01, 0.07, 0.01
44471, 29.40, 20.60, -1.22, -5.08, 8.42, -0.01, 0.05, -0.06
44481, 29.40, 20.60, 0.75, 5.07, 9.95, -0.06, 0.10, 0.05
44491, 29.40, 20.60, -1.00, -4.44, 9.32, -0.01, 0.06, -0.06
44501, 29.40, 20.60, -2.02, -0.45, 10.18, -0.04, 0.06, 0.02
44511, 29.40, 20.60, -1.00, 4.49, 8.88, -0.04, 0.10, -0.03
44521, 29.40, 20.60, 1.10, -2.54, 10.05, -0.03, 0.05, 0.06
44531, 29.40, 20.60, -3.03, 0.35, 9.58, -0.04, 0.10, -0.05
44541, 29.40, 20.60, -0.24, -2.92, 9.24, -0.00, 0.05, 0.02
44551, 29.40, 20.60, -3.62, 4.07, 10.38, -0.07, 0.10, -0.04
44561, 29.40, 20.60, 0.75, -2.58, 8.46, -0.05, 0.04, 0.01
44571, 29.40, 20.60, -2.91, 1.41, 9.56, -0.01, 0.07, 0.03
44581, 29.40, 20.60, 0.04, -0.30, 9.04, -0.08, 0.08, -0.07
44591, 29.40, 20.60, -0.45, -1.77, 10.42, -0.01, 0.08, 0.05
44601, 29.40, 20.60, -1.47, -4.87, 8.40, -0.02, 0.02, -0.10
44611, 29.40, 20.60, -0.19, 5.49, 9.80, -0.05, 0.09, 0.05
44621, 29.40, 20.60, -0.85, -7.95, 8.55, -0.02, 0.03, -0.02
44631, 29.40, 20.60, -1.36, 0.55, 10.15, -0.03, 0.04, -0.01
44641, 29.40, 20.60, -1.24, 1.35, 8.56, -0.04, 0.10, -0.03
44651, 29.40, 20.60, 0.58, -5.58, 9.97, -0.05, 0.04, 0.07
44661, 29.40, 20.60, -3.53, 3.68, 9.46, -0.05, 0.07, -0.09
44671, 29.40, 20.60, -0.23, -1.20, 9.82, -0.02, 0.05, 0.05
44681, 29.40, 20.60, -3.14, -0.25, 9.94, -0.07, 0.07, -0.02
44691, 29.40, 20.60, 0.20, -0.32, 9.08, -0.03, 0.03, -0.04
44701, 29.40, 20.60, -3.55, 3.23, 9.88, -0.02, 0.09, 0.07
44711, 29.40, 20.60, -0.20, -0.45, 8.82, -0.10, 0.05, -0.06
44721, 29.40, 20.60, 0.00, 3.09, 9.30, 0.01, 0.07, 0.02
44731, 29.40, 20.60, -0.42, -3.45, 8.43, -0.05, 0.07, -0.03
44741, 29.40, 20.60, 0.41, 1.50, 10.07, -0.05, 0.09, 0.05
44751, 29.40, 20.60, -0.57, -3.02, 8.57, -0.02, 0.02, -0.07
44761, 29.40, 20.60, -3.09, 2.13, 10.58, -0.06, 0.05, 0.04
44771, 29.40, 20.60, -0.25, -0.36, 8.47, -0.05, 0.08, -0.02
44781, 29.40, 20.60, 0.35, -1.95, 10.76, -0.04, 0.04, 0.02
44791, 29.40, 20.60, -4.04, 2.11, 8.36, -0.06, 0.08, -0.02
44801, 29.40, 20.60, 0.05, -5.16, 10.32, -0.02, 0.06, 0.06
44811, 29.40, 20.60, -2.01, 4.26, 8.93, -0.06, 0.06, -0.08
44821, 29.40, 20.60, -0.42, -0.85, 8.75, -0.04, 0.05, 0.02
44831, 29.40, 20.60, -1.86, -0.49, 9.57, -0.04, 0.10, 0.02
44841, 29.40, 20.60, -0.05, -0.12, 9.65, -0.08, 0.04, -0.10
44851, 29.40, 20.60, -1.60, 0.41, 9.36, -0.01, 0.08, 0.07
